label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	timepoint
66	250.91849023698313	140.00520832534457	0.0	243.3697812	132.9520101	0.0	260.5304709	148.2059565	0.0	2
3	205.65315162903514	153.52723452063393	0.0	194.14113600000002	145.9525326	0.0	217.02205560000002	164.1532641	0.0	2
69	51.74760741035949	123.57414575995362	0.0	44.0284362	113.0178756	0.0	59.2823826	136.41881610000002	0.0	2
7	39.02499558465814	260.6796184911689	0.0	26.1743853	245.4498648	0.0	48.8819646	273.3576531	0.0	2
75	70.86378674410551	319.2485912233116	0.0	60.669105	310.1057967	0.0	80.77657980000001	327.0931461	0.0	2
13	83.2100218640164	173.49107764455738	0.0	72.802926	165.3666462	0.0	93.2570814	182.007315	0.0	2
79	332.7786225243917	322.75787690307976	0.0	326.9198058	316.8660684	0.0	337.1468835	328.8265491	0.0	2
16	127.5885686916007	281.0180626698977	0.0	118.0447443	270.2375277	0.0	136.41881610000002	288.2649189	0.0	2
82	185.91928648686567	208.95819585283584	0.0	181.3139538	205.7549361	0.0	190.5009897	212.1685272	0.0	2
20	111.5878451654811	43.71861718382628	0.0	102.0974367	29.6411913	0.0	117.6980637	60.3224244	0.0	2
85	231.10832064260137	130.3918252899421	0.0	223.2623064	118.2180846	0.0	238.8629334	140.2323027	0.0	2
23	193.4110013922267	48.30119739891497	0.0	183.3940374	40.0416093	0.0	202.6348107	56.6822781	0.0	2
89	290.6748303066498	155.49659663903213	0.0	279.077883	136.938837	0.0	301.2654414	177.3271269	0.0	2
26	32.76109679476689	183.2200373843007	0.0	22.7075793	172.8202791	0.0	41.2549914	192.407733	0.0	2
92	249.71332124533288	211.9729235836107	0.0	241.1163573	204.541554	0.0	257.0636649	219.7955004	0.0	2
30	138.20538814700572	50.14016061104767	0.0	130.3519056	39.0015675	0.0	146.8192341	60.669105	0.0	2
95	6.780506275632489	149.01344173240125	0.0	0.0	139.0189206	0.0	17.33403	158.4330342	0.0	2
33	324.97839932213776	280.62444658918463	0.0	315.9993669	271.9709307	0.0	334.3734387	289.13162040000003	0.0	2
98	100.66206605966359	216.84917372668994	0.0	89.4435948	206.9683182	0.0	118.0447443	226.0357512	0.0	2
36	235.43062411868206	284.3600502637562	0.0	229.1558766	278.9045427	0.0	241.8097185	289.478301	0.0	2
102	264.21539760815125	231.79607663517825	0.0	255.6769425	221.875584	0.0	271.9709307	240.0763155	0.0	2
39	146.90627350809496	69.71350177303712	0.0	144.2191296	61.8824871	0.0	149.76601920000002	76.9630932	0.0	2
105	62.5247645692053	303.05067429764904	0.0	57.028958700000004	297.2786145	0.0	68.2960782	309.0657549	0.0	2
43	318.8402833366067	74.04919408471252	0.0	309.4124355	63.7892304	0.0	326.3997849	85.97678880000001	0.0	2
46	126.53862454185771	87.47804369071147	0.0	117.871404	77.1364335	0.0	135.8987952	99.4973322	0.0	2
49	8.304340688109162	105.4445827034308	0.0	0.0	95.8571859	0.0	16.9873494	115.2712995	0.0	2
53	278.6210306159007	132.30770674404562	0.0	269.5441665	117.871404	0.0	285.4914741	148.7259774	0.0	2
56	263.2172225605703	301.71316054356765	0.0	254.2902201	292.5984264	0.0	272.83763220000003	312.5325609	0.0	2
59	135.53784069491476	101.63646469156313	0.0	127.2317802	95.1638247	0.0	144.0457893	106.6042845	0.0	2
62	178.6425661772475	196.19055252367824	0.0	169.1801328	187.3808643	0.0	185.6474613	204.541554	0.0	2
255	206.74395394875043	165.2151817085265	0.0	10.747098600000001	55.6422363	0.0	311.8391997	281.1579666	0.0	2
66	249.36986865914446	140.58360097192624	0.0	241.6363782	133.2986907	0.0	258.6237276	148.3792968	0.0	3
3	205.7153634340469	152.87368615461614	0.0	193.1010942	145.2591714	0.0	217.7154168	163.80658350000002	0.0	3
69	51.47928594985591	123.88517298357348	0.0	43.6817556	113.8845771	0.0	59.1090423	136.7654967	0.0	3
7	39.99138790039615	260.61945860060325	0.0	26.8677465	244.0631424	0.0	50.268687	274.0510143	0.0	3
75	66.45679071844067	316.0106654977627	0.0	55.2955557	301.612122	0.0	79.2165171	327.61316700000003	0.0	3
13	84.66551252045251	172.0435762553141	0.0	73.4962872	163.80658350000002	0.0	94.47046350000001	180.6205926	0.0	3
79	332.167818139689	323.6200514311784	0.0	326.3997849	317.5594296	0.0	337.1468835	330.2132715	0.0	3
16	126.63431662577707	281.6416968905681	0.0	116.8313622	270.7575486	0.0	135.7254549	288.9582801	0.0	3
82	186.79090566507594	208.6430637449024	0.0	182.8740165	205.7549361	0.0	190.67433	211.475166	0.0	3
20	110.45427221538768	41.863670926542724	0.0	101.0573949	28.9478301	0.0	117.00470250000001	57.8956602	0.0	3
85	230.27571465954293	130.93463412004093	0.0	221.875584	118.5647652	0.0	238.6895931	140.9256639	0.0	3
23	194.57857662002806	49.768130101915595	0.0	185.3007807	41.4283317	0.0	203.3281719	57.7223199	0.0	3
89	291.6598953198143	152.65696627410978	0.0	278.73120240000003	136.2454758	0.0	301.7854623	171.95357760000002	0.0	3
26	32.262769518177215	186.83898935711392	0.0	22.0142181	176.6337657	0.0	40.7349705	195.3545181	0.0	3
92	248.73071905402477	210.24014990357972	0.0	240.5963364	202.98149130000002	0.0	256.0236231	218.408778	0.0	3
30	138.29009266153847	50.613607800000004	0.0	129.6585444	38.134866	0.0	148.5526371	60.8424453	0.0	3
95	6.4066177937954505	149.1188159229924	0.0	0.0	139.1922609	0.0	16.4673285	157.9130133	0.0	3
33	325.5034631619231	280.47112947173076	0.0	316.1727072	272.4909516	0.0	335.4134805	288.7849398	0.0	3
98	99.5357857276068	216.19917914444096	0.0	88.2302127	206.1016167	0.0	116.4846816	224.8223691	0.0	3
36	235.89787515479767	288.2870390231397	0.0	229.5025572	282.8913696	0.0	242.3297394	293.4651279	0.0	3
102	262.82271336569033	229.84941032695863	0.0	254.2902201	220.142181	0.0	270.2375277	237.9962319	0.0	3
39	146.73449424287304	69.53503668056793	0.0	143.872449	61.3624662	0.0	149.5926789	77.3097738	0.0	3
43	318.3431509563863	74.77547227102804	0.0	309.4124355	64.3092513	0.0	325.7064237	87.0168306	0.0	3
108	156.0882393961017	63.50997623872882	0.0	151.8461028	59.975743800000004	0.0	160.1664372	66.5626752	0.0	3
46	126.78165972026778	87.526680442754	0.0	117.5247234	76.9630932	0.0	136.41881610000002	99.4973322	0.0	3
49	8.941907118471258	104.55821614222003	0.0	0.0	94.9904844	0.0	17.5073703	113.5378965	0.0	3
53	278.8883621172824	132.57321074029832	0.0	269.89084710000003	117.871404	0.0	285.8381547	148.7259774	0.0	3
56	262.4554220162534	299.3006503537602	0.0	253.4235186	290.5183428	0.0	270.5842083	310.6258176	0.0	3
59	135.36357970905894	101.0544982722955	0.0	127.2317802	94.9904844	0.0	143.872449	105.91092330000001	0.0	3
62	178.9619498353946	195.68670263250883	0.0	169.5268134	186.68750310000001	0.0	185.6474613	204.0215331	0.0	3
255	219.37337013292486	158.86920161443794	0.0	11.6138001	62.575848300000004	0.0	309.9324564	285.4914741	0.0	3
66	248.1085096644737	140.93529391666667	0.0	240.2496558	132.9520101	0.0	257.4103455	148.3792968	0.0	4
3	205.710591305843	151.82298799837497	0.0	193.2744345	144.7391505	0.0	218.0620974	162.5932014	0.0	4
69	51.26147748023961	123.92577738911403	0.0	43.8550959	113.7112368	0.0	58.4156811	136.41881610000002	0.0	4
7	40.84706876995781	260.7044288213221	0.0	27.9077883	243.5431215	0.0	48.8819646	274.7443755	0.0	4
75	64.13785347460926	317.2412556668534	0.0	53.0421318	304.3855668	0.0	77.6564544	329.5199103	0.0	4
13	86.18016752626173	170.43674029861546	0.0	76.0963917	161.8998402	0.0	95.5105053	180.9672732	0.0	4
79	331.6108032500376	324.00835729008264	0.0	325.5330834	317.9061102	0.0	337.1468835	330.9066327	0.0	4
16	125.38810393139241	282.3534191065823	0.0	115.6179801	272.83763220000003	0.0	135.3787743	288.9582801	0.0	4
82	187.25622437	208.45739392000002	0.0	183.74071800000002	205.92827640000002	0.0	191.0210106	211.9951869	0.0	4
20	109.88039511936311	39.74360245041155	0.0	99.8440128	27.734448	0.0	118.5647652	54.7755348	0.0	4
85	229.3200817810802	131.5069307446645	0.0	220.8355422	120.2981682	0.0	237.9962319	141.2723445	0.0	4
23	195.57317779896604	51.60673585342688	0.0	186.3408225	42.6417138	0.0	204.8882346	59.802403500000004	0.0	4
89	292.11683822492955	151.0501268617968	0.0	278.3845218	135.7254549	0.0	301.7854623	168.6601119	0.0	4
26	30.748503743087557	191.4188716638249	0.0	20.800836	180.79393290000002	0.0	40.2149496	199.8613659	0.0	4
92	248.8588661388523	209.1076064465675	0.0	241.1163573	201.5947689	0.0	255.3302619	216.8487153	0.0	4
30	137.89611781482546	50.699896207530394	0.0	128.7918429	38.6548869	0.0	147.8592759	61.3624662	0.0	4
95	5.7445243457312065	149.3639917465208	0.0	0.0	139.36560120000001	0.0	16.8140091	158.0863536	0.0	4
33	325.72278027176736	280.7146991316892	0.0	314.9593251	271.9709307	0.0	336.45352230000003	289.8249816	0.0	4
98	98.58702413716786	215.56498976652625	0.0	86.8434903	205.92827640000002	0.0	114.2312577	224.1290079	0.0	4
36	235.31893847160072	291.66396362697776	0.0	229.1558766	286.18483530000003	0.0	241.2896976	297.6252951	0.0	4
102	261.8729310446791	228.1926998666061	0.0	253.076838	218.0620974	0.0	269.1974859	236.95619010000001	0.0	4
39	146.81020391449604	69.69114370617214	0.0	144.2191296	61.3624662	0.0	149.76601920000002	77.3097738	0.0	4
43	317.9582781048565	75.74649684278147	0.0	309.2390952	65.3492931	0.0	325.7064237	88.403553	0.0	4
108	156.97441854377269	63.566843388754535	0.0	152.71280430000002	60.669105	0.0	161.0331387	66.2159946	0.0	4
46	127.08985454511664	87.61322906990905	0.0	118.7381055	77.4831141	0.0	137.2855176	100.1906934	0.0	4
112	185.61398355965667	152.1637693583691	0.0	181.1406135	145.9525326	0.0	190.8476703	157.2196521	0.0	4
49	9.371835837151968	103.66891651530725	0.0	0.0	94.47046350000001	0.0	18.3740718	113.1912159	0.0	4
115	203.22856878775056	1.369349764142539	0.0	200.5547271	0.0	0.0	205.7549361	3.2934657	0.0	4
53	279.3923779442963	133.46347098518518	0.0	270.9308889	118.9114458	0.0	285.8381547	149.5926789	0.0	4
118	293.61000934477613	79.96568722388061	0.0	284.1047517	68.8160991	0.0	302.8255041	89.7902754	0.0	4
56	261.81072485232164	296.39221180568904	0.0	253.076838	283.23805020000003	0.0	270.0641874	308.545734	0.0	4
59	135.40641797771497	101.24548537131807	0.0	126.8850996	95.5105053	0.0	144.0457893	106.2576039	0.0	4
62	179.74854192667968	195.01271269593752	0.0	170.0468343	185.99414190000002	0.0	186.68750310000001	203.1548316	0.0	4
255	192.52694666152235	269.2307826133054	0.0	15.2539464	217.02205560000002	0.0	257.7570261	289.478301	0.0	4
66	245.0707367615677	142.35426377522666	0.0	238.8629334	136.938837	0.0	251.8634559	148.7259774	0.0	5
3	205.58755757806955	150.6554352881287	0.0	192.7544136	143.5257684	0.0	218.2354377	160.3397775	0.0	5
69	50.926827453226046	124.03722457643255	0.0	43.335075	112.671195	0.0	57.7223199	137.1121773	0.0	5
7	41.83944547215462	260.8433661833214	0.0	30.3345525	244.40982300000002	0.0	50.268687	274.9177158	0.0	5
75	60.867698430000004	318.560773398	0.0	48.708624300000004	306.1189698	0.0	74.1896484	330.55995210000003	0.0	5
13	87.59824023977686	168.82531392189537	0.0	77.4831141	159.8197566	0.0	96.8972277	178.54050900000001	0.0	5
79	331.08176406660783	323.6009156910786	0.0	324.3197013	317.3860893	0.0	337.1468835	329.5199103	0.0	5
16	123.93124185306016	282.81290553394945	0.0	114.40459800000001	273.7043337	0.0	134.6854131	290.1716622	0.0	5
82	187.67248127229985	208.56692543939008	0.0	184.6074195	205.92827640000002	0.0	191.3676912	211.82184660000001	0.0	5
20	108.94008023339617	37.455430340342225	0.0	99.1506516	26.5210659	0.0	118.2180846	50.0953467	0.0	5
85	228.00578210026944	132.5170246149377	0.0	219.96884070000002	122.55159210000001	0.0	236.7828498	141.9657057	0.0	5
23	196.45662716569862	53.64641131929451	0.0	188.4209061	44.2017765	0.0	205.4082555	61.5358065	0.0	5
89	292.6465977886799	150.06981213727877	0.0	278.2111815	135.0320937	0.0	302.3054832	167.4467298	0.0	5
26	28.965478902855814	195.2955452709452	0.0	19.067433	184.6074195	0.0	39.3482481	203.5015122	0.0	5
92	249.25677158774113	208.28884696957064	0.0	240.5963364	200.03470620000002	0.0	255.50360220000002	216.8487153	0.0	5
30	137.53363304932307	50.91384698835944	0.0	127.4051205	38.3082063	0.0	147.8592759	61.7091468	0.0	5
95	5.310841515964639	149.5652461224129	0.0	0.0	139.5389415	0.0	15.7739673	158.7797148	0.0	5
33	325.98592130636797	281.0469813068396	0.0	314.9593251	271.6242501	0.0	337.1468835	290.3450025	0.0	5
98	97.35440395315459	215.38733314708205	0.0	85.97678880000001	205.92827640000002	0.0	112.8445353	223.608987	0.0	5
36	234.96093844169042	292.9408269925926	0.0	228.6358557	287.744898	0.0	241.2896976	298.145316	0.0	5
102	260.84215669554703	226.55383057498977	0.0	251.5167753	216.675375	0.0	269.1974859	235.3961274	0.0	5
39	147.95066571163366	69.13540566252475	0.0	144.3924699	61.5358065	0.0	151.6727625	77.82979470000001	0.0	5
43	317.5118224372913	77.5391289497008	0.0	309.4124355	66.3893349	0.0	326.2264446	89.27025450000001	0.0	5
108	159.1351301848827	63.76061644952216	0.0	154.6195476	60.3224244	0.0	164.3266044	66.73601550000001	0.0	5
46	127.3975707947708	88.00798572848501	0.0	119.4314667	77.82979470000001	0.0	137.6321982	100.7107143	0.0	5
112	186.0076335664998	152.93009113941739	0.0	180.6205926	146.8192341	0.0	192.0610524	157.9130133	0.0	5
49	10.532397079347826	103.0773208027174	0.0	1.9067433	94.1237829	0.0	19.067433	112.4978547	0.0	5
115	204.43117089696	1.5434220312	0.0	201.074748	0.0	0.0	208.00836	3.8134866	0.0	5
53	278.8028464878437	135.11638086216905	0.0	268.677465	121.6848906	0.0	286.3581756	149.5926789	0.0	5
118	294.0444002235013	84.87007765384617	0.0	284.9714532	73.6696275	0.0	302.9988444	95.5105053	0.0	5
56	256.69571350749624	291.9241615668892	0.0	235.0494468	278.0378412	0.0	268.3307844	305.5989489	0.0	5
59	135.24220838635458	101.57114286085658	0.0	127.0584399	95.8571859	0.0	143.3524281	106.2576039	0.0	5
62	180.25634739213618	195.0357442032277	0.0	170.0468343	185.6474613	0.0	187.207524	203.1548316	0.0	5
255	104.64255048413794	216.1550070337709	0.0	12.8271822	154.6195476	0.0	312.8792415	277.5178203	0.0	5
128	294.8705796679092	90.8588482704484	0.0	287.2248771	78.6964962	0.0	301.612122	101.4040755	0.0	6
66	244.00575408723466	143.29616404625588	0.0	237.9962319	137.2855176	0.0	250.99675440000001	149.4193386	0.0	6
3	205.50324820945445	149.64614439119973	0.0	192.7544136	143.3524281	0.0	218.5821183	158.60637450000002	0.0	6
69	50.29241199842463	123.83229106459025	0.0	43.8550959	112.1511741	0.0	57.3756393	137.4588579	0.0	6
7	43.14736104676692	261.1941352387218	0.0	32.5879764	243.0231006	0.0	51.8287497	275.78441730000003	0.0	6
75	59.189493126024026	320.739915363166	0.0	46.801881	310.7991579	0.0	71.4162036	332.813376	0.0	6
13	89.45948651282905	167.58149467166416	0.0	79.2165171	159.6464163	0.0	98.2839501	175.4203836	0.0	6
79	330.5290631864112	323.41283558414636	0.0	323.6263401	317.7327699	0.0	337.1468835	329.1732297	0.0	6
16	122.01060983513803	283.5756547451113	0.0	112.671195	277.1711397	0.0	132.4319892	290.8650234	0.0	6
82	186.83541371810585	209.35178756183842	0.0	180.273912	206.274957	0.0	191.3676912	212.5152078	0.0	6
20	107.4472000707482	34.808514141229175	0.0	98.2839501	25.1343435	0.0	117.00470250000001	45.4151586	0.0	6
85	226.99610945420758	132.92543032431215	0.0	219.27547950000002	123.9383145	0.0	235.2227871	141.7923654	0.0	6
23	197.11136539464576	55.5907707334458	0.0	188.5942464	45.935179500000004	0.0	206.4482973	63.4425498	0.0	6
89	292.9549048600944	149.1039398188453	0.0	278.5578621	134.1653922	0.0	302.8255041	166.2333477	0.0	6
26	28.47096334921911	199.40532571688573	0.0	19.067433	188.94092700000002	0.0	39.1749078	208.3550406	0.0	6
92	250.0633156970053	207.57930119518497	0.0	242.67642	198.3013032	0.0	256.1969634	217.5420765	0.0	6
30	136.80004603376713	51.31069965546576	0.0	127.5784608	38.3082063	0.0	146.6458938	62.575848300000004	0.0	6
95	4.982098044188659	149.30913141319482	0.0	0.0	139.36560120000001	0.0	14.907265800000001	158.60637450000002	0.0	6
33	326.93839725185103	281.16658263843846	0.0	316.3460475	272.6642919	0.0	337.1468835	290.5183428	0.0	6
98	96.23959816412496	215.34002778464895	0.0	84.5900664	205.2349152	0.0	111.2844726	224.1290079	0.0	6
36	234.29739599842594	296.93541140601855	0.0	228.11583480000002	290.8650234	0.0	240.5963364	302.8255041	0.0	6
102	259.92052822506207	224.98377880555861	0.0	250.4767335	215.8086735	0.0	268.8508053	234.00940500000002	0.0	6
43	316.35912340122474	79.17821240111822	0.0	309.9324564	66.2159946	0.0	324.4930416	89.9636157	0.0	6
46	128.02251334593024	88.00343540552325	0.0	120.1248279	78.1764753	0.0	138.4988997	101.5774158	0.0	6
112	187.06139611393672	153.9001541162595	0.0	181.1406135	147.6859356	0.0	193.1010942	159.2997357	0.0	6
49	11.469476208071569	102.3030097953479	0.0	2.9467851	93.4304217	0.0	20.4541554	110.2444308	0.0	6
115	205.50534989484535	2.103711888316151	0.0	202.2881301	0.0	0.0	209.0484018	4.8535284	0.0	6
53	278.31727248619717	136.6646810851737	0.0	268.3307844	125.6717175	0.0	286.011495	148.8993177	0.0	6
56	260.33194056934025	292.8168396628719	0.0	251.6901156	284.1047517	0.0	267.6374232	302.8255041	0.0	6
121	154.43167302947927	67.83748371699029	0.0	143.872449	61.8824871	0.0	165.8866671	78.5231559	0.0	6
59	131.61645374353697	101.70605548244373	0.0	126.3650787	98.4572904	0.0	138.8455803	105.737583	0.0	6
125	240.70771909615905	282.1812461658383	0.0	233.6627244	276.9977994	0.0	249.9567126	287.2248771	0.0	6
62	180.129115656	195.288032856	0.0	170.7401955	185.99414190000002	0.0	187.7275449	202.6348107	0.0	6
255	204.35703045483874	196.3342724454301	0.0	9.7070568	98.6306307	0.0	316.3460475	280.9846263	0.0	6
128	295.5290322021453	96.82771543441852	0.0	288.7849398	84.936747	0.0	301.612122	107.2976457	0.0	7
66	243.00553166501976	144.1695059229249	0.0	236.7828498	138.1522191	0.0	249.9567126	151.1527416	0.0	7
3	205.54780043055283	148.6777441353776	0.0	193.1010942	141.9657057	0.0	218.5821183	157.5663327	0.0	7
69	49.56559789769506	124.03740509669292	0.0	42.988394400000004	111.9778338	0.0	55.9889169	137.8055385	0.0	7
7	43.68596052708501	260.2909811892041	0.0	34.3213794	240.7696767	0.0	53.735493	276.1310979	0.0	7
75	57.775795181580804	322.3564769182781	0.0	44.7217974	312.1858803	0.0	68.8160991	334.7201193	0.0	7
13	91.41269544815208	166.58157738780673	0.0	82.1633022	157.739673	0.0	100.8840546	174.5536821	0.0	7
79	330.0110341190801	323.43131644293015	0.0	323.2796595	317.7327699	0.0	337.1468835	329.8665909	0.0	7
16	120.1171375583851	284.24634626981367	0.0	111.11113230000001	278.2111815	0.0	131.5652877	291.9050652	0.0	7
82	187.3676947084189	209.88983192156059	0.0	181.6606344	206.4482973	0.0	191.88771210000002	214.76863170000001	0.0	7
20	105.72063417066667	33.04609005	0.0	97.41724860000001	24.4409823	0.0	114.2312577	42.6417138	0.0	7
85	226.06997646734789	132.94953567047332	0.0	218.0620974	124.2849951	0.0	234.7027662	141.4456848	0.0	7
23	197.80027459295965	58.1759843712556	0.0	188.0742255	48.708624300000004	0.0	207.4883391	65.0026125	0.0	7
