	LABEL_x	TRACK_ID	label_id	TARGET_ID	DIRECTIONAL_CHANGE_RATE	SPEED	DISPLACEMENT	EDGE_X_LOCATION	EDGE_Y_LOCATION	LABEL_y	POSITION_X	POSITION_Y	POSITION_T	FRAME	ELLIPSE_ASPECTRATIO	AREA	PERIMETER	CIRCULARITY	SOLIDITY	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	timepoint
344	ID6469 ? ID6470	8	6470	6470	0.051657696597284	372.523279941627	2071.22943647544	223715.493369364	217161.314980889	ID6469	222680.464915351	217196.156680228	239.08	43	1.46889415294774	232669973.636937	118545.94	0.208054366663984	0.84868654597089	222.681035958622	217.1967136595	0	213.695203	208.0798546	0	232.5690129	228.9814292	0	43
345	ID5572 ? ID5530	8	5573	5530	0.004757035436384	228.040944843823	1267.90765333166	212340.984347734	269324.914998595	ID5572	212089.03370241	269906.652333365	50.04	9	2.35234513669677	300332338.656734	131960.349	0.216733004241416	0.793647732021731	212.08957758494	269.907344483782	0	202.3085243	256.7462074	0	222.2742075	287.6306236	0	9
346	ID6087 ? ID6088	8	6088	6088	0.001295847730051	188.92050158518	1050.3979888136	214503.807025889	234822.684439897	ID6087	214638.988111285	235330.188191486	166.8	30	1.21761275838884	291232833.256732	112930.606	0.286963646282698	0.872131147540983	214.639538532932	235.330791673784	0	202.1525424	226.3297369	0	224.1459903	247.3872934	0	30
347	ID5571 ? ID5577	8	5572	5577	0.014447544230846	294.26308475524	1636.10275123913	214056.177007199	265052.329356095	ID5571	213709.835953958	265793.447381779	66.72	12	2.103014635102	304736109.986682	135703.905	0.207945292568171	0.798711857921756	213.710383992902	265.794128984287	0	203.4003976	253.3146056	0	224.4579541	282.327239	0	12
348	ID6255 ? ID6299	8	6256	6299	0.009548694604739	237.583279331209	1320.96303308151	215723.953659656	225737.403908603	ID6255	215496.41263875	226357.45303367	205.72	37	1.65003904589727	286877722.38347	106691.346	0.316700172518703	0.909834484355108	215.496965259189	226.358033506234	0	205.896108	215.4110039	0	224.7699179	238.3403432	0	37
349	ID6429 ? ID6469	8	6430	6469	0.048416983957572	392.113306399365	2180.14998358047	221646.024684748	217539.954436239	ID6429	220611.584454146	217883.75219225	233.52	42	1.43781154666681	247998017.492554	121041.644	0.212710263564411	0.855153320189605	220.612150191955	217.884310934789	0	211.3554745	207.6119089	0	230.6972301	229.9173206	0	42
350	ID5864 ? ID5939	8	5865	5939	0.010161391264601	391.743053196497	2178.09137577253	216418.889271419	245212.206527656	ID5864	216638.330931967	246278.914485777	127.88	23	1.40118363011745	240747609.446564	124161.274	0.196245418722197	0.799466752848025	216.638886480768	246.279546045093	0	206.8319994	237.5604337	0	225.8617912	262.2055739	0	23
351	ID6010 ? ID6038	8	6011	6038	0.025374819683078	289.119016685517	1607.50173277147	215064.819700279	237418.895880826	ID6010	215137.546341253	238219.349683933	155.68	28	1.12332538337515	288580838.367427	112930.606	0.284350527030833	0.853616408780137	215.138098041405	238.219960575213	0	202.77647	229.293393	0	224.7699179	250.9748771	0	28
352	ID6169 ? ID6206	8	6170	6206	0.075476794320939	245.168092637685	1363.13459506553	214635.160678923	230318.129636137	ID6169	214349.684331815	230937.029657391	183.48	33	1.2522408963937	277583575.15673	109499.013	0.29092645826581	0.905224739159758	214.350234011561	230.937621873836	0	204.6482528	221.0263523	0	223.6780446	243.0198002	0	33
353	ID6206 ? ID6224	8	6207	6224	0.008818949804771	206.333035116582	1147.2116752482	215135.075117402	229167.214613285	ID6206	214920.63702603	229699.229614882	189.04	34	1.31276593867391	291354484.398443	120417.718	0.252493838940225	0.909988981344275	214.921188169929	229.699818657102	0	205.2721804	219.4665333	0	224.7699179	241.4599812	0	34
354	ID6299 ? ID6308	8	6300	6308	0.003955328821265	336.710828484225	1872.11220637229	216254.571639819	224231.722023821	ID6299	215951.494680562	225117.354783535	211.28	38	1.68347948165086	288970122.020903	113554.532	0.281613753975109	0.889130109297799	215.952048468014	225.117932075979	0	206.8319994	214.0071668	0	225.3938455	238.1843613	0	38
355	ID6088 ? ID6179	8	6089	6179	0.041381753105463	257.736501931998	1433.01495074191	214346.963556415	233599.000750458	ID6088	214368.625940494	234315.180688307	172.36	31	1.12722117829837	288848470.879192	124473.237	0.234276091126425	0.841031453669594	214.369175668826	234.315781567714	0	202.9324519	224.4579541	0	223.3660808	247.2313115	0	31
356	ID5577 ? ID5631	8	5578	5631	0.008601750175849	283.625942061	1576.96023785916	214770.107959548	263613.65949433	ID5577	214402.51806044	264311.211330411	72.28	13	1.95794597858519	308580286.064757	131024.46	0.225877662275961	0.789701441424614	214.403067875684	264.311889131838	0	204.4922709	252.2227323	0	225.7058093	280.9234019	0	13
357	ID5798 ? ID5814	8	5799	5814	0.012395142952304	327.399703351917	1820.34235063666	217438.716774103	251043.553491222	ID5798	217706.877664509	251913.324326119	111.2	20	1.38537121094325	238241595.927312	111682.754	0.240024306856461	0.816816816816816	217.707435953493	251.913970334344	0	208.5478003	242.8638183	0	226.3297369	266.1051214	0	20
358	ID5392 ? ID5388	8	5393	5388	0.030459308703616	240.16631302204	1335.32470040254	210103.324116448	274992.156704752	ID5392	209725.628048225	275542.718866479	22.24	4	1.94720717701562	284809652.974378	134456.053	0.1979720372033	0.857551005457674	209.726165870024	275.543425470067	0	201.0606691	263.7653929	0	219.7784971	292.7780263	0	4
359	ID5504 ? ID5519	9	5505	5519	0.019483396301178	231.811575114486	1288.87235763654	108329.806778325	196409.595690243	ID5504	108601.241962565	196994.079162487	61.16	11	1.93786821571884	287631959.462079	139447.461	0.185877054340587	0.815001206438936	108.60152046032	196.994584335426	0	97.3327056	184.9945334	0	116.986425	214.1631487	0	11
360	ID5546 ? ID5476	9	5547	5476	0.00313067672993	297.098049257503	1651.86515387172	110523.645049674	199945.534389348	ID5546	111049.089040177	200582.773147184	50.04	9	2.300943338628	287972582.658871	139135.498	0.186932628083657	0.853291038858049	111.049373815199	200.583287522981	0	100.2963617	187.8022076	0	119.0141897	218.8426057	0	9
361	ID6441 ? ID6489	9	6442	6489	0.038167174487087	139.562589171712	775.96799579472	93930.9161887737	156849.87408323	ID6441	94317.9509943586	156822.75136415	244.64	44	1.27125114119213	211332363.380784	124785.2	0.170549211181756	0.831594064145525	94.318192863942	156.82315352146	0	82.5144251	148.4947688	0	103.1040359	166.5886692	0	44
362	ID5976 ? ID5971	9	5977	5971	0.007330286647635	509.210633687002	2831.21112329972	105735.974001901	185748.997406989	ID5976	105955.60994271	187147.460549042	144.56	26	2.25891094678764	217025636.81287	144126.906	0.13128973627753	0.781256842566236	105.955881655987	187.147940471244	0	97.4886875	176.259547	0	114.1787508	201.5286148	0	26
363	ID6073 ? ID6074	9	6074	6074	0.022830730493702	367.621712180598	2043.97671972412	105010.402074296	179611.486561565	ID6073	105189.362545995	180617.684035853	166.8	30	1.57853007290886	278240491.321971	145062.795	0.166156797717438	0.827167191059998	105.189632294299	180.618147213047	0	96.2408323	169.7083072	0	115.1146422	195.7572845	0	30
364	ID6074 ? ID6147	9	6075	6147	0.002416497687129	475.220572074845	2642.22638073614	104582.646904772	177307.814131797	ID6074	104831.441602597	178605.289087277	172.36	31	1.49687085147316	280308560.731062	119793.792	0.245458231350423	0.842701971254068	104.831710433044	178.605747103871	0	95.4609228	167.6805425	0	114.4907146	193.417556	0	31
365	ID6147 ? ID6138	9	6148	6138	0.022435808433846	469.403517858187	2609.88355929152	103930.556927832	174769.280770717	ID6147	104333.852206947	176010.339176317	177.92	32	1.33190547573267	269286967.292023	122601.459	0.225130285660197	0.876083428978509	104.334119761375	176.010790538408	0	94.2130676	166.4326873	0	112.9308956	189.3620266	0	32
366	ID6385 ? ID6438	9	6386	6438	0.072887684716849	249.991215524096	1389.95115831397	95839.1823260453	157294.149233615	ID6385	96445.1318921903	157634.466995293	233.52	42	1.22273543970944	232791624.778648	124473.237	0.188810111177362	0.876551692547295	96.4453792167329	157.634871234176	0	85.0101355	148.8067326	0	105.9117101	167.5245606	0	42
367	ID6192 ? ID6213	9	6193	6213	0.02735636736406	394.151298284069	2191.48121845942	101169.806290647	168935.786616635	ID6192	101604.556105973	169941.589818454	194.6	35	1.18246590355362	253569639.78293	115738.273	0.237877366741834	0.894592274678112	101.60481666138	169.942025617809	0	90.1575382	161.4412665	0	111.2150947	180.3150764	0	35
368	ID6489 ? ID6544	9	6490	6544	0.011625508991164	80.9972780905805	450.344866183628	93320.7456660685	156907.213955877	ID6489	93543.8813831889	156876.99680231	250.2	45	1.26578270150573	213278781.648164	125097.163	0.171262623997165	0.824880022583984	93.544121267739	156.877399098722	0	81.8904975	147.7148593	0	102.3241264	165.8087597	0	45
369	ID5270 ? ID5315	9	5271	5315	0.002028236513733	294.420340062936	1636.97709074993	114642.624551849	207745.782609612	ID5270	114897.80196303	208523.476628962	16.68	3	1.77147911357626	274712608.212345	125409.126	0.219497801116819	0.831259662813811	114.898096607714	208.524011367948	0	105.4437644	196.6931759	0	122.1338277	223.9900084	0	3
370	ID5850 ? ID5910	9	5851	5910	0.004827387081813	261.147988600001	1451.98281661601	106802.721016696	191527.608520176	ID5850	106949.771939669	192238.551240084	127.88	23	2.53033958494179	186077586.361528	120729.681	0.160426394077912	0.813617021276597	106.950046202367	192.239044217887	0	99.6724341	181.0949859	0	114.8026784	206.2080718	0	23
371	ID5774 ? ID5752	9	5775	5752	0.063211443942768	117.386896397558	652.671143970418	107257.682776087	193902.059540229	ID5774	107344.648550855	194216.593893777	100.08	18	1.37946849237564	180603284.984522	116674.162	0.166719396233787	0.866919708029197	107.344923826189	194.217091944106	0	99.5164522	185.7744429	0	115.2706241	204.8042347	0	18
372	ID5612 ? ID5621	9	5613	5621	0.472435573714493	26.0550619507835	144.866144446356	107882.170334561	195688.024748928	ID5612	107821.200898363	195648.918767271	77.84	14	1.68000243368811	241185553.556725	135703.905000001	0.164579775267726	0.781597413861075	107.821477395773	195.649420490669	0	97.4886875	185.1505153	0	115.5825879	211.8234202	0	14
373	ID6031 ? ID6073	9	6032	6073	0.02223733506161	376.621857404002	2094.01752716625	105240.72777071	181663.432076592	ID6031	105292.092995425	182709.180117331	161.24	29	1.72521512410462	279213700.455661	144126.906	0.168910427524768	0.827397260273973	105.292363007171	182.709648657973	0	96.3968142	171.2681262	0	114.3347327	199.5008501	0	29
374	ID5772 ? ID5797	9	5773	5797	0.467656731614682	196.986167517228	1095.24309139579	107448.802699378	193643.101364521	ID5772	107214.387525632	193148.188358398	111.2	20	1.60751494105665	164691315.64869	110434.902	0.169694537586176	0.87251869038412	107.214662466923	193.148683668902	0	99.6724341	184.5265877	0	114.4907146	203.5563795	0	20
375	ID6138 ? ID6172	9	6139	6172	0.018292078049498	346.107682719453	1924.35871592016	103138.528006366	172648.065974362	ID6138	103527.261648718	173528.222365118	183.48	33	1.20191212342929	252182816.767421	120105.755	0.219683642128238	0.875163591843627	103.527527134723	173.528667362055	0	92.9652124	164.7168864	0	112.306968	185.9304248	0	33
376	ID5971 ? ID5978	9	5972	5978	0.02641171819998	67.4800895365557	375.18929782325	105514.662201914	184162.94710174	ID5971	105516.338061092	184350.534264937	150.12	27	1.81807036671972	211259372.695757	137263.72	0.140901079602894	0.842723346435677	105.516608647898	184.351007014684	0	97.6446694	174.0758004	0	112.4629499	198.097013	0	27
377	ID5851 ? ID5850	9	5852	5850	0.078605825177905	255.154179933639	1418.65724043104	107112.03772905	192929.070541084	ID5851	107274.30351843	193619.589842084	122.32	22	2.32808892426575	178875838.772222	116986.125	0.164245256456477	0.839892614382818	107.274578613371	193.620086361453	0	99.828416	183.2787325	0	114.1787508	206.5200356	0	22
378	ID6382 ? ID6385	9	6383	6385	0.028597342627543	301.859854706307	1678.34079216706	96955.531049939	158300.574834484	ID6382	97465.9302076876	158966.682673676	227.96	41	1.22028883859087	241793809.26528	115426.31	0.228058055451975	0.912454666483037	97.4661801499698	158.967090328899	0	86.4139726	150.5225335	0	106.6916196	168.7724158	0	41
379	ID5476 ? ID5504	9	5477	5504	0.026339391774056	486.180474811634	2703.16343995269	109299.721510869	198151.187396999	ID5476	109998.201059172	199308.295631512	55.6	10	2.35283281213144	289091773.162615	136015.868	0.196366067197385	0.818488668457671	109.998483139286	199.308806739025	0	98.7365427	186.5543524	0	119.0141897	217.7507324	0	10
380	ID5320 ? ID5304	9	5321	5304	0.008970095127161	258.063292600206	1434.83190685715	113665.043451139	205041.972890826	ID5320	113938.664157722	205705.160163896	27.8	5	1.86729480686696	285855852.793095	122913.422	0.237770698079226	0.845464685352427	113.938956342787	205.705687675572	0	104.3518911	193.7295198	0	121.0419544	221.8062618	0	5
381	ID5797 ? ID5851	9	5798	5851	0.524475997454389	118.756112470116	660.283985333844	107478.760695778	193878.802106364	ID5797	107683.217873125	194138.014370644	116.76	21	2.08160930156371	176321164.796286	127280.904	0.136769042919582	0.848048680592125	107.683494016683	194.138512219456	0	99.6724341	184.3706058	0	114.6466965	206.6760175	0	21
382	ID5304 ? ID5367	9	5305	5367	0.002590241496152	292.338757587639	1625.40349218727	113070.673180931	203632.056854724	ID5304	113391.422744556	204378.785617755	33.36	6	2.00004557022812	283787783.384004	135079.979	0.195443661822675	0.837931034482759	113.391713526277	204.379309728078	0	103.4159997	192.6376465	0	120.5740087	222.1182256	0	6
383	ID6352 ? ID6382	9	6353	6382	0.028735432730277	422.67848252895	2350.09236286096	98023.9213543953	160000.790699314	ID6352	98581.9125011031	161034.898724953	222.4	40	1.32118090549512	253083035.216085	123537.348	0.208389748384355	0.91065878748085	98.5821653052201	161.035311683926	0	88.2857554	151.4584249	0	106.6916196	171.58009	0	40
384	ID5978 ? ID6031	9	5979	6031	0.029457694115757	231.169702879704	1285.30354801116	105402.53966908	183342.270027937	ID5978	105512.986342735	183975.359938543	155.68	28	2.05272286671805	249628142.791486	156917.388999999	0.127397604930384	0.823236780871382	105.513256920945	183.975831726189	0	97.1767237	172.8279452	0	113.5548232	199.9687958	0	28
385	ID5367 ? ID5451	9	5368	5451	0.02911940015108	262.005287334661	1456.74939758071	112358.333981063	202271.172363375	ID5367	112749.923617306	202885.328091693	38.92	7	2.0527607112201	282084667.400047	125097.163	0.226513673582379	0.844889779559118	112.750212753959	202.885848372175	0	103.2600178	190.7658637	0	119.9500811	220.7143885	0	7
386	ID5710 ? ID5702	9	5711	5702	0.462970403371315	176.853689972848	983.306516249034	108113.881457781	195525.160822646	ID5710	108278.189908454	195988.545823765	88.96	16	1.55965487583039	218193487.773298	138511.572	0.142915565484708	0.746648905170261	108.278467577765	195.989048418098	0	97.8006513	186.7103343	0	116.3624974	210.8875288	0	16
387	ID5927 ? ID5976	9	5928	5976	0.0028106499314	327.419909301683	1820.45469571736	106133.355687384	188040.164461344	ID5927	106311.101432058	188932.868373647	139	25	2.4274510282255	209312954.428377	142255.128	0.129978077864501	0.789338471419395	106.311374056957	188.933352874358	0	98.268597	177.5074022	0	115.1146422	203.0884338	0	25
388	ID5702 ? ID5774	9	5703	5774	0.050441586959519	186.934981776052	1039.35849867485	107647.110778982	194639.184857652	ID5702	107949.573007108	195061.775821527	94.52	17	1.53324358030827	191673538.880246	132272.312	0.137668359096767	0.747651134098889	107.949849833714	195.062276039249	0	98.4245789	186.3983705	0	115.8945517	208.3918184	0	17
389	ID6172 ? ID6192	9	6173	6192	0.025933313850963	387.714661874603	2155.69352002279	102177.175234994	170854.74970103	ID6172	102749.794364015	171767.909583606	189.04	34	1.1678589489973	259603536.411808	119793.792	0.227327430649164	0.872587504088977	102.75005785627	171.768350066373	0	91.5613753	162.6891217	0	111.9950042	183.4347144	0	34
390	ID5282 ? ID5334	9	5283	5334		275.638396650664	1532.54948537769	115770.871266963	212467.292657645	ID5282	115919.90780444	213218.934255602	0	0	1.92807185721386	274274664.102184	132272.312	0.196996117301073	0.831618162369518	115.92020507023	213.219481035669	0	107.7834929	201.3726329	0	123.3816829	228.5134835	0	0
391	ID5558 ? ID5612	9	5559	5612	0.157666703658767	19.9787667586164	111.081943177907	107876.656484177	195651.997326512	ID5558	107932.112069992	195655.075885752	72.28	13	1.68953831337329	250114747.35833	153485.796	0.133417494872856	0.785392314156925	107.932388851819	195.655577624932	0	97.6446694	184.3706058	0	115.2706241	211.8234202	0	13
392	ID6285 ? ID6292	9	6286	6292	0.038508933921788	285.760200251296	1588.8267133972	99353.6613137051	163735.690096446	ID6285	99459.2125594549	164523.060095761	211.28	38	1.08053944274336	265394130.757263	114178.458	0.255819020166006	0.913491332384223	99.4594676133205	164.523481999789	0	89.6895925	154.422081	0	108.8753662	174.3877642	0	38
393	ID6438 ? ID6441	9	6439	6441	0.066453340391483	166.298615673843	924.620303146565	94775.5918771295	156888.291418044	ID6438	95233.2327599004	156953.831471937	239.08	43	1.28809644356658	216295729.962602	120729.681	0.186478902112008	0.875172278007481	95.2334769766367	156.954233965388	0	83.2943346	148.4947688	0	104.1959092	165.8087597	0	43
394	ID5519 ? ID5558	9	5520	5558	0.036681060121807	38.0912245605007	211.787208556384	107995.241832038	195740.094051876	ID5519	108058.371594084	195825.112217999	66.72	12	1.89918608714381	272814850.401649	140383.35	0.173958905800999	0.804375896700143	108.058648699697	195.825614393231	0	97.6446694	184.3706058	0	115.8945517	212.7593116	0	12
395	ID5752 ? ID5772	9	5753	5772	0.066335789103199	79.4068238135187	441.501940403164	107192.552263475	193367.856772539	ID5752	107170.717001319	193587.525186681	105.64	19	1.46353225637463	175031662.694147	124473.237	0.141962786351374	0.862383121553584	107.170991830623	193.588021623825	0	99.3604703	184.9945334	0	114.8026784	203.5563795	0	19
396	ID5451 ? ID5546	9	5452	5546	0.025060017155111	254.106224618155	1412.83060887694	111507.916692498	201119.894891121	ID5451	111966.74434482	201657.016635058	44.48	8	2.17350357120757	279481332.967426	124161.274	0.227819214235662	0.861481925903704	111.967031473091	201.657533765666	0	102.0121626	189.3620266	0	119.1701716	218.9985876	0	8
397	ID6245 ? ID6285	9	6246	6285	0.003718206319799	307.790979617196	1711.3178466716	99750.50168943	165327.611421559	ID6245	100041.790819405	166132.162747356	205.72	37	1.04600292330105	269311297.520366	115114.347	0.25539096424516	0.912342880692356	100.042047367242	166.132588777785	0	89.2216468	155.9819	0	109.4992938	175.9475832	0	37
398	ID5621 ? ID5710	9	5622	5710	0.01659341345765	76.4328067251109	424.966405391617	108110.664839607	195857.838277175	ID5621	107943.139770759	195727.130730585	83.4	15	1.68607547992238	235881563.778114	141631.202000001	0.147769900330653	0.771219473391138	107.943416580866	195.727632654544	0	97.4886875	185.7744429	0	115.8945517	211.1994926	0	15
399	ID6544 ? ID6539	9	6545	6539	0.338455167653147	170.752434480712	949.383535712759	93302.2086967622	157365.766990341	ID6544	93097.6099489482	156937.431109444	255.76	46	1.34288488077927	205639089.948697	129776.608	0.153434386026147	0.837702562069479	93.0978486890795	156.937833560838	0	80.3306785	148.6507507	0	101.5442169	165.1848321	0	46
400	ID5268 ? ID5270	9	5269	5270	0.028700599834825	284.416061869041	1581.35330399187	115135.821010669	209277.476961172	ID5268	115373.840058308	210031.477293382	11.12	2	1.7359292365616	271014413.504323	122913.422	0.225425806954165	0.851833441670172	115.374135923754	210.032015899506	0	106.3796558	198.4089768	0	122.4457915	225.0818817	0	2
401	ID6213 ? ID6245	9	6214	6245	0.007184227602139	346.556945482155	1926.85661688078	100388.423647363	167031.073081086	ID6213	100735.056475321	167929.983414816	200.16	36	1.13461117495413	265199488.930525	125409.126	0.211896734759837	0.907539236501394	100.735314800972	167.930414055587	0	89.6895925	158.4776104	0	110.2792033	177.5074022	0	36
402	ID5910 ? ID5927	9	5911	5927	0.004145909621791	344.433631898313	1915.05099335462	106483.38576289	189874.767086958	ID5910	106655.670093722	190816.665800269	133.44	24	2.61755516426295	198072388.934257	125097.163	0.159051907593078	0.78001341381623	106.655943602236	190.817155131802	0	98.7365427	179.5351669	0	115.7385698	205.2721804	0	24
403	ID5334 ? ID5268	9	5335	5268	0.008910624125093	306.175263558793	1702.33446538689	115497.837393897	210873.564176535	ID5334	115621.834729486	211715.651059687	5.56	1	1.82526519572529	271890301.724644	117298.088	0.248325726458989	0.851947853930015	115.62213123089	211.716193984716	0	107.1595653	200.1247777	0	123.0697191	227.1096464	0	1
404	ID6292 ? ID6352	9	6293	6352	0.036291977069588	364.402894528132	2026.08009357641	98915.0112845292	161991.609411042	ID6292	99248.1100679554	162948.320097131	216.84	39	1.29345965783497	264761544.820364	108563.124	0.282292998219416	0.91939844542075	99.2483645804724	162.948737962893	0	89.6895925	153.1742258	0	108.2514386	172.9839271	0	39
405	ID5315 ? ID5320	9	5316	5320	0.004385286469684	241.060499306454	1340.29637614388	114163.055649194	206336.624377079	ID5315	114387.447140667	206968.088590262	22.24	4	1.65149063899785	279505663.195768	113866.495	0.270899729063161	0.8467605218545	114.387740476602	206.968619340616	0	104.507873	195.4453207	0	121.665882	222.1182256	0	4
406	ID6064 ? ID6067	10	6065	6067	0.137665985225045	167.80225001327	932.980510073781	265285.399406285	130183.883902408	ID6064	265378.063333848	129726.689682658	166.8	30	1.36734710525111	322424185.991497	146622.61	0.188467115642246	0.864589789593867	265.378743871114	129.727022354641	0	253.0026418	119.7940992	0	279.207601	139.7597824	0	30
407	ID6021 ? ID6064	10	6022	6064	0.100134288905146	135.195037885536	751.684410643578	265687.10822522	129512.800415939	ID6021	265996.153116593	129298.911149219	161.24	29	1.41914367935914	338165843.728933	175323.206	0.138248617330849	0.87089194523638	265.996835238902	129.29924272421	0	253.3146056	119.4821354	0	279.8315286	139.1358548	0	29
408	ID5204 ? ID5244	10	5205	5244	0.020782037000011	134.868395203278	749.868277330228	281521.983290558	114693.693724266	ID5204	281392.086395754	114341.980197291	16.68	3	1.35999959302433	270260176.425713	142879.054	0.166362250891838	0.88383195416932	281.392807999496	114.342273416628	0	272.3443974	102.4801083	0	290.4382978	125.4094476	0	3
409	ID6340 ? ID6358	10	6341	6358	0.033231653792598	25.8225244935736	143.573236184269	267795.318410262	130678.851040733	ID6340	267763.098508901	130743.000838031	222.4	40	2.23130822870231	213741055.986666	143502.98	0.130429543770257	0.817323347443829	267.763785162356	130.743336116244	0	256.4342436	119.4821354	0	278.5836734	139.7597824	0	40
410	ID5202 ? ID5204	10	5203	5204	0.029684501423963	129.462910403228	719.813781841948	281307.151455184	113992.23882713	ID5202	281222.216514613	113642.497456968	11.12	2	1.3931014440311	258338364.53801	141007.276	0.16327350808509	0.882883631979378	281.222937682727	113.642788882539	0	272.968325	102.1681445	0	289.8143702	124.3175743	0	2
411	ID5709 ? ID5700	10	5710	5700	0.001368007546257	341.8011949171	1900.41464373907	280005.859532695	125491.221412374	ID5709	280808.75795075	124983.040258828	100.08	18	1.82899327776845	266732293.316087	142879.054	0.164190615459778	0.859741991138297	280.809478058597	124.983360766168	0	268.4448499	114.0227689	0	291.686153	134.7683616	0	18
412	ID5837 ? ID5836	10	5838	5836	0.057773208284228	289.577877852526	1610.05300086005	274686.399951201	128306.986860118	ID5837	275485.588846857	128210.215090191	122.32	22	1.707135134892	303470938.112884	156293.463	0.156115255191117	0.844082019354402	275.486295303953	128.210543873326	0	262.5175377	117.6103526	0	287.7866055	137.4200539	0	22
413	ID5901 ? ID5950	10	5902	5950	0.025229594828222	232.653990867638	1293.55618922407	270743.970405393	128977.354442906	ID5901	271362.179485967	128787.250691325	139	25	1.77586007381091	323446055.581871	166276.279	0.147011439150486	0.823005014548381	271.362875368956	128.787580954212	0	257.9940626	119.4821354	0	285.1349132	137.8879996	0	25
414	ID6151 ? ID6167	10	6152	6167	0.14017169778253	118.835563403604	660.725732524041	265403.539076478	132821.741850517	ID6151	265541.835029942	132521.718763638	189.04	34	1.78463321676418	273666408.393628	147246.536	0.158613877870844	0.858757062146893	265.542515987215	132.522058603227	0	255.6543341	123.0697191	0	277.8037639	144.4392394	0	34
415	ID5600 ? ID5660	10	5601	5660	0.029708487625539	154.692362501267	860.089535507043	283157.942395752	123092.1570993	ID5600	283471.473552124	122797.815943061	83.4	15	1.15918592871269	308677606.978125	148182.425	0.176653234331716	0.88881883144178	283.47220048824	122.798130846591	0	272.0324336	111.2150947	0	294.6498091	132.8965788	0	15
416	ID5660 ? ID5656	10	5661	5656	0.011767604646032	193.942871448822	1078.32236525545	282476.295348773	123780.434128412	ID5660	282844.41123938	123386.49825554	88.96	16	1.29547896287289	286196475.989887	139135.498	0.185779697883411	0.866295982619581	282.845136567491	123.386814668707	0	271.5644879	111.9950042	0	293.7139177	133.9884521	0	16
417	ID5218 ? ID5273	10	5219	5273		153.700163633101	854.572909800039	280707.904016347	112548.406561998	ID5218	280500.916297208	112174.602069427	0	0	1.37554559269452	221478068.599502	142879.054	0.136333774745084	0.875246382385461	280.501635615632	112.174889730726	0	273.2802888	102.4801083	0	288.2545512	122.1338277	0	0
418	ID6472 ? ID6537	10	6473	6537	0.147511769090295	89.8692449713885	499.67300204092	267652.848668497	131690.888337229	ID6472	267473.059043026	131517.412206839	250.2	45	1.612218890113	209726568.310195	134768.016000001	0.145107428165422	0.840278793195887	267.473744952738	131.517749470974	0	256.7462074	121.665882	0	277.647782	139.6038005	0	45
419	ID6287 ? ID6340	10	6288	6340	0.073843214737802	227.330823798991	1263.95938032239	267380.521175156	131246.024607331	ID6287	266997.943841411	131749.048376631	216.84	39	2.2012126545856	214179000.096827	130712.497	0.157526102776534	0.850736892969316	266.998628532727	131.749386234772	0	255.810316	122.4457915	0	278.1157277	140.2277281	0	39
420	ID5594 ? ID5600	10	5595	5600	0.015356400197663	192.550122421389	1070.57868066292	283916.66581551	122500.597964982	ID5594	284361.858078896	122203.379986903	77.84	14	1.0486712253259	322278204.621443	147870.462	0.185215760870989	0.874381147270445	284.362587298339	122.203693366065	0	272.6563612	110.1232214	0	296.2096281	131.8047055	0	14
421	ID5432 ? ID5448	10	5433	5448	0.01305490476163	122.330516058882	680.157669287384	284883.327328429	119773.838714106	ID5432	284731.290025479	119469.63767485	55.6	10	1.44046570385032	315027796.575453	156917.388999999	0.160774287391678	0.889407885698586	284.732020192308	119.46994404359	0	274.3721621	107.4715291	0	296.8335557	129.464977	0	10
422	ID5250 ? ID5231	10	5251	5231	0.026329502328232	145.563352842933	809.332241806708	282428.322799359	116006.875202353	ID5250	282144.321767935	115718.607820298	27.8	5	1.44357620422752	297388381.027322	148494.388	0.169478175114876	0.87830991987928	282.14504530072	115.718904569868	0	272.8123431	103.1040359	0	292.6220444	127.1252485	0	5
423	ID5950 ? ID5946	10	5951	5946	0.041881511873362	272.512862088995	1515.17151321481	269369.7985483	129217.020873312	ID5950	270125.761324819	129167.458194487	144.56	26	1.61936755376679	319504558.590427	165964.316	0.145766418137476	0.817403753384582	270.126454037123	129.167789432379	0	257.6820988	120.5740087	0	284.0430399	138.3559453	0	26
424	ID5888 ? ID5901	10	5889	5901	0.002553242416634	222.207051382482	1235.4712056866	271972.215359836	128690.021541308	ID5888	272582.251233705	128592.79239129	133.44	24	1.7046635443048	318604340.141764	170331.798	0.137997141377043	0.83066383329633	272.58295024546	128.59312215551	0	259.7098635	119.0141897	0	286.0708046	137.4200539	0	24
425	ID5495 ? ID5432	10	5496	5432	0.017129841301247	155.89590175576	866.781213762022	284509.932164841	119097.041223355	ID5495	284288.574304202	118724.444771861	50.04	9	1.46545602403021	302449068.52251	156917.389	0.154354739462924	0.885714285714287	284.289303335717	118.72474922962	0	274.3721621	106.8476015	0	296.5215919	128.8410494	0	9
426	ID5471 ? ID5510	10	5472	5510	0.089415340587008	128.970323997861	717.075001428109	285189.648234765	121452.276808915	ID5471	285282.299264187	121105.917275821	66.72	12	1.26896039209869	337800890.303799	170955.724	0.145245725672788	0.868618618618619	285.283030844022	121.106227840644	0	274.2161802	109.0313481	0	297.6134652	131.3367598	0	12
