	TRACK_ID	SOURCE_ID	TARGET_ID	EDGE_X_LOCATION	EDGE_Y_LOCATION	SPLITTING_EVENT	LINEAGE	POSITION_X	POSITION_Y	FRAME
303	7	2247	2071	28513.53436053071	200737.76626047038	False		28466.72429129118	199375.63614451434	6
304	7	2429	2380	29273.833669229633	217376.74017517944	False		29205.053169819887	215324.7685166181	11
305	7	2149	2130	34657.237362548636	176926.23782728688	False		34958.830413522395	174424.91422926815	0
306	7	2193	2084	29852.54589854992	193328.41940262914	False		30743.925580874195	191390.37119913555	4
307	7	2252	2193	31500.945738472885	189100.7709964221	False		32257.965896071575	186811.17079370868	3
308	7	2398	2541	30785.134097349965	231663.97783538065	False		30259.48960559555	230201.80302017592	15
309	7	2071	2561	28818.060495621445	203680.82175339496	False		28560.34442977024	202099.89637642642	7
310	7	2380	2351	29224.423089568605	220847.20837385004	False		29342.61416863938	219428.71183374076	12
311	7	2739	2663	34166.64407724656	241990.32596831775	False		33551.29885827008	239799.0067408686	18
312	8	2290	2484	132721.7241816213	57239.75877107649	False		132887.1801414655	57101.93665456158	15
313	8	2111	2072	138072.54447719204	50649.20969114437	False		138269.50257097874	50606.07191114389	3
314	8	3262	3284	137945.29907484644	44213.42517645648	False		137873.41348555856	44258.94994354254	35
315	8	2515	2569	135129.5419855315	52173.78640220096	False		135257.47971578848	51906.05033128795	8
316	8	3180	3211	137950.79880450497	44087.29932211453	False		137845.8360659328	44284.766999341155	32
317	8	3220	3262	137874.99570785023	44224.11487210567	False		137876.5779301419	44189.2798006688	34
318	8	2372	2316	134204.1938622368	54533.08290804173	False		134357.53857477402	54190.857001447475	11
319	8	3302	3360	138343.6705435739	43351.529525227284	False		138437.86176703614	43282.9646973662	38
320	8	2051	2004	138160.41476565937	49815.09159247295	False		138251.44397482259	49642.54529617017	0
321	8	2059	2005	136316.3462613369	51415.414300100805	False		136779.67779709664	51303.05997620681	6
322	8	2678	2698	132425.6164505333	56629.45978222029	False		132412.9322493506	56964.36538444839	17
323	8	2806	2899	132700.8162623045	53753.17191808918	False		133081.95387222944	54056.355621723254	23
324	8	2698	2638	132672.8781191341	55903.32494908947	False		132438.300651716	56294.554179992185	18
325	8	2899	2934	132186.37320101482	53550.62442378039	False		132319.67865237957	53449.988214455116	24
326	8	2638	2752	133574.62032924636	54361.91399475599	False		132907.45558655218	55512.09571818674	19
327	8	2940	3004	131564.38457848705	52400.25593014642	False		131341.41586808927	52699.52735886174	26
328	8	2447	2290	133067.18001891294	56776.33034545455	False		133247.17989636035	56450.72403634752	14
329	8	3037	3072	134615.9376915365	50238.91303646706	False		133319.36773704187	52156.75396545897	29
330	8	2004	2034	138127.09811232286	50060.166551394854	False		138069.38555649616	49987.63788877573	1
331	8	3211	3220	137966.16973660953	44039.55572277836	False		138055.76154307715	43889.83164488791	33
332	8	3010	3037	132867.75165636383	52319.34446754889	False		132416.1355756858	52481.934969638816	28
333	8	2752	2784	134210.5467316152	53402.79140766378	False		134241.78507194054	53211.73227132523	20
334	8	3313	3302	138359.22229301417	43446.59996825016	False		138280.5828189922	43610.23523913411	37
335	8	2034	2111	138227.15661956414	50369.383562578936	False		138184.81066814953	50132.695214013984	2
336	8	2771	2806	133268.0478151698	54203.496349412264	False		133454.14175811017	54350.63707710128	22
337	8	2484	2678	132484.60023556385	57170.97313601991	False		132556.2682217771	57377.580887591415	16
338	8	2934	2940	131697.2418088697	53175.39399598371	False		132053.0677496501	53651.260633105674	25
339	8	3072	3081	136654.9341628344	46783.32911798742	False		135912.50764603112	48321.07210747515	30
340	8	3081	3180	137621.59837278523	44765.176563920424	False		137397.36067963767	45245.5861284997	31
341	8	2072	2015	137694.3709859364	50799.30693393262	False		137875.58638340537	50692.34747114486	4
342	8	2316	2308	133901.43884970146	55252.41499302184	False		134050.8491496996	54875.30881463598	12
343	8	3284	3313	138148.88374156324	43889.06782425227	False		138017.18466413429	44167.90040937042	36
344	8	2569	2455	134887.76248941553	52892.704499822416	False		135001.60425527455	52441.52247311397	9
345	8	2005	2515	135555.24722068282	51716.909477641384	False		135853.01472557717	51527.76862399481	7
346	8	2308	2447	133499.60422303184	56040.12260387761	False		133752.0285497033	55629.521171407694	13
347	8	3004	3010	132101.7444322853	52291.459735534954	False		131787.35328888483	52100.98450143109	27
348	8	2015	2059	137146.41669278202	51104.663186463586	False		137513.15558846743	50906.26639672037	5
349	8	2455	2372	134565.72964916524	53767.37176398917	False		134773.92072355648	53343.88652653086	10
350	8	2784	2771	133816.72507470002	53972.24381055181	False		134179.30839128984	53593.85054400233	21
351	9	2176	2273	326413.55214253254	281064.92782398395	False		325937.385077151	281005.13606195245	5
352	9	2229	2176	325805.8341494554	280839.0197112194	False		325674.2832217599	280672.9033604864	4
353	9	2273	2135	327175.62115877646	281483.33346814354	False		326889.71920791414	281124.71958601545	6
354	9	3688	3678	326943.02357910306	302944.3796186583	False		327134.07623310364	303083.7613868877	45
355	9	3174	3204	325354.876519477	296182.0920525874	False		325269.787083517	295732.50793577207	31
356	9	2438	2412	327663.07079522405	284366.8537196603	False		327667.7498011522	284134.21928989224	11
357	9	2238	2275	325192.5059347805	280506.0171107189	False		324930.0131033986	280582.66425569647	2
358	9	2582	2724	326335.69942020584	286972.77667536394	False		326761.0646752286	286751.0345447665	16
359	9	2360	2605	327729.5421817041	285673.228626917	False		327671.8629568782	285287.49069515575	13
360	9	3251	3270	326113.52224118763	297705.5040095132	False		325933.4251495937	297249.2378730571	33
361	9	2724	2745	325799.1674621091	287643.9753922672	False		325910.33416518307	287194.5188059614	17
362	9	2864	2889	325721.08742235694	291101.79031669174	False		325691.0444301397	290836.2725367441	22
363	9	2494	2438	327523.0733340619	283880.10748046543	False		327378.39686697157	283625.99567103863	10
364	9	3084	3086	325851.4705089957	293174.94312436855	False		326020.1971007015	292998.3889725536	27
365	9	3456	3503	326808.9795827105	301035.7085680284	False		326640.8437332448	300409.33485893265	40
366	9	2925	2983	325983.2684078032	292062.5251465257	False		325861.2607460415	291809.2398039848	24
367	9	3316	3370	326746.042774983	298835.55346606707	False		326595.99085239926	298547.56231882237	35
368	9	2997	3084	326087.1652546556	292836.5431030673	False		326154.13340860966	292674.69723358104	26
369	9	3086	3165	325562.9980479402	293696.7968458369	False		325682.74391728983	293351.49727618357	28
370	9	3573	3684	327575.63703869726	303285.9528787867	False		327594.9118045641	303373.9018797641	43
371	9	2745	2671	325567.1787406474	288386.0371470012	False		325688.0007590352	288093.43197857303	18
372	9	3398	3424	326672.2640091642	299599.5894638867	False		326663.0582869172	299395.53739299736	38
373	9	2671	2824	325537.14415027964	289024.087873568	False		325446.3567222596	288678.64231542934	19
374	9	3678	3711	326958.4093194774	303023.98216377257	False		326751.9709251024	302804.99785042886	46
375	9	3711	3745	326653.4146109016	302835.21113085566	False		327164.8477138524	303242.9664771162	47
376	9	2631	2494	327304.82636093727	283386.862029335	False		327231.25585490296	283147.7283876313	9
377	9	3424	3456	326661.156732328	300106.48819685436	False		326681.46973141114	299803.641534776	39
378	9	2196	2238	324671.0507429624	280560.1378971478	False		324412.0883825262	280537.61153859907	1
379	9	2983	2997	326129.70473908726	292495.2538613238	False		326105.2760695649	292315.8104890665	25
380	9	2586	2631	327255.7710077521	282846.38623116654	False		327280.28616060124	282545.0440747017	8
381	9	2605	2405	327606.2321226465	286242.25327244133	False		327787.2214065299	286058.9665586783	14
382	9	3540	3573	327451.2619616563	303086.8452981286	False		327307.6121187484	302799.7887164931	42
383	9	2135	2586	327370.90463512007	282193.4957124867	False		327461.52310963883	281841.9473502716	7
384	9	2199	2196	324423.1658474223	280327.59766859526	False		324434.24331231846	280117.5837985914	0
385	9	3370	3401	326844.16579524707	299115.09284849453	False		326896.09469756676	299123.5446133118	36
386	9	2824	2880	325604.15381980105	289866.5839068545	False		325627.9315782997	289369.53343170666	20
387	9	3270	3316	326444.80509259045	298354.6662323958	False		326293.61933278164	298161.77014596923	34
388	9	2275	2229	325564.64099396113	280551.13666311384	False		325454.99876616243	280429.36996574135	3
389	9	2405	2582	327093.1537569959	286588.28726548544	False		327425.24283876317	286425.5399862044	15
390	9	3165	3157	325376.2106415522	294405.5726427492	False		325443.2521785906	294042.09641549026	29
391	9	2889	2925	325806.19558030786	291588.27395031217	False		325751.1304145742	291367.30809663946	23
392	9	3684	3688	327345.219252967	303140.88263234857	False		327556.36227283033	303198.0038778094	44
393	9	3157	3174	325289.4780940154	295250.7784028901	False		325309.16910451377	294769.04887000815	30
394	9	3401	3398	326727.6475899223	299251.08923833724	False		326792.2368929274	299106.6410836772	37
395	9	2412	2360	327665.1273730871	284943.4894222921	False		327658.39178929594	284599.48814942845	12
396	9	2880	2864	325635.7102457211	290599.9534593732	False		325580.3760613025	290363.6343820023	21
397	9	3204	3251	325686.69555251533	296940.4570212299	False		325439.965955437	296631.6761694028	32
398	9	3503	3540	327142.36377546226	302230.93549680867	False		326977.11543217616	301662.0822771242	41
399	10	2162	2600	235459.073634659	301080.57253339305	False		234328.03840120157	300682.5262129725	7
400	10	2727	2748	244270.3003729924	329018.47615211725	False		243107.982021885	327185.73400277644	17
401	10	2441	2414	240801.03337278537	309522.2105334071	False		240382.18113385196	307662.16937002813	11
402	10	2609	2407	242793.39238831046	318538.2498778389	False		242291.16036474388	316890.420957018	14
403	10	2407	2593	243422.1683140742	321873.9603565836	False		243295.62441187707	320186.0787986598	15
404	10	2263	2190	235104.92833746082	292258.87423988746	False		235283.9017010207	291620.537613558	4
405	10	2282	2162	234295.27486346566	298786.86336825916	False		234262.51132572975	296891.2005235458	6
406	10	2190	2282	234594.23314981535	294894.2056948814	False		234925.95497390095	292897.210866217	5
407	10	2651	2501	238851.17353826226	303660.8098410773	False		238097.07569218843	302544.6784726852	9
408	10	2748	2675	246079.5737973856	332184.59595006047	False		245432.61872409986	330851.21830145805	18
409	10	2593	2727	243328.34711907816	325373.78795864194	False		243548.71221627132	323561.84191450744	16
410	10	2279	2263	235573.32694352113	289932.32670776173	False		235862.75218602156	288244.1158019654	3
411	10	2414	2362	241355.56657871616	312385.96141321794	False		241219.88561171878	311382.2516967861	12
412	10	2501	2441	239993.72625909402	306219.5552897488	False		239605.27138433608	304776.94120946946	10
413	10	2362	2609	241891.20395522873	315140.04604333383	False		241491.24754571356	313389.67112964974	13
414	10	2206	2198	235251.56854690035	278030.68765566254	False		235043.06063120512	276096.2181513869	0
415	10	2600	2651	237343.59228015243	302011.6486632494	False		236590.1088681164	301478.61885381356	8
416	10	2198	2240	235427.82359084632	282141.43444700626	False		235460.0764625956	279965.1571599382	1
417	10	2240	2279	235629.1614525593	286280.9137680199	False		235395.57071909704	284317.71173407434	2
418	11	2096	2140	146798.52370501403	69613.9028297516	False		146884.40054945386	69703.12209009488	2
419	11	2057	2007	149133.61853777885	66362.40600567212	False		149332.47001398433	65358.21617079825	0
420	11	2140	2081	146750.4960601469	69602.72546077395	False		146712.64686057423	69524.68356940831	3
421	11	2007	2096	147909.58380551363	68534.85896532044	False		148934.76706157337	67366.595840546	1
422	11	2081	2022	147358.4912562903	69402.93970239571	False		146788.34525971956	69680.76735213959	4
423	12	3009	3013	315294.3480687614	96271.25016293494	False		314922.40911811613	96089.0070640633	27
424	12	3215	3227	318873.18246446	94056.9875485388	False		318512.5426592958	94333.46269739892	33
425	12	3042	3082	316626.8436776723	96100.12568817983	False		316243.96995297767	96311.54066596761	29
426	12	3581	3648	329381.6458182703	78383.07725120295	False		329268.85656416236	79089.92344002312	46
427	12	3227	3268	319853.51537669933	92540.14949912511	False		319233.8222696242	93780.51239967867	34
428	12	2101	2152	318544.2818445045	74401.25388325554	False		318792.8110254603	74038.16885808574	2
429	12	2493	2681	310661.92058537237	89835.46669104777	False		310971.80503364827	89323.01733674931	16
430	12	2074	2014	315560.24478050944	79744.14192133035	False		316312.0205113716	79166.4235120295	6
431	12	3183	3215	318234.2342930919	94717.18085648374	False		317955.9259268881	95100.89901556856	32
432	12	2526	2579	313917.49120947055	81378.64387541398	False		314140.7700532696	80965.62404854319	8
433	12	3491	3524	327560.51208155823	82373.61266363626	False		327533.8578075376	82704.47135711604	42
434	12	3292	3324	322076.91198974254	88232.89284611793	False		321653.2236848386	88965.58869177263	36
435	12	3315	3373	324567.2259981366	85830.96622593417	False		323061.7415430448	86732.54860179075	38
436	12	3268	3292	321063.21608430654	90132.68764517209	False		320473.20848377445	91299.78659857153	35
437	12	3435	3466	327675.64366880234	83260.83698077829	False		327490.45829241845	83660.98603369234	40
438	12	3324	3315	322781.1709188456	87116.37280112698	False		322500.6002946464	87500.19700046322	37
439	12	3648	3720	329656.1149538207	76389.50473240735	False		329494.4350723782	77676.2310623828	47
440	12	2450	2293	311201.98180599825	87440.4188942899	False		311301.5510264174	86764.88497709758	14
441	12	3373	3435	326781.5843728235	84295.18494188497	False		326072.71045322844	84929.38385007759	39
442	12	2061	2010	318644.2695275888	74556.86316737242	False		318301.99405825214	74917.2093546464	0
443	12	2090	2024	317687.7425187024	76631.40150423363	False		317910.9371159728	75735.2189037845	4
444	12	2939	2945	313521.6724316664	95581.8659269581	False		312978.837459839	95522.1154656386	25
445	12	2378	2329	312199.8391344275	83833.13847171635	False		312532.3709283469	83232.97962164003	11
446	12	2819	2901	311852.17420925235	95410.09015127178	False		311622.5489023259	95191.62748060278	23
447	12	2704	2641	309956.2851288144	92265.38786198839	False		310037.3862397587	91987.12806305793	18
448	12	3592	3581	328803.2730314571	79628.4500552918	False		328337.6894987519	80166.97667056049	45
449	12	2329	2313	311607.30529506924	85128.82036382196	False		311867.30734050804	84433.29732179268	12
450	12	2794	2779	310769.0527603575	94528.49482751422	False		310440.82332131645	94224.34358886255	21
451	12	2152	2090	318103.3448897608	75249.77890610491	False		318295.75266354874	74764.33890842534	3
452	12	3589	3592	328125.2578777486	80601.20442914285	False		327912.8262567452	81035.43218772522	44
453	12	2579	2458	313433.0498628294	82110.43925828094	False		313694.2123656716	81791.66370228479	9
454	12	2010	2101	318889.6780111929	74117.34291909207	False		318986.54499692546	74196.51698009841	1
455	12	2313	2450	311324.42713802395	86294.61419147442	False		311347.3032496305	85824.34340585125	13
456	12	3013	3042	315955.1284861922	96382.51696388709	False		315666.28701940674	96453.49326180656	28
457	12	2293	2493	311037.1088096136	88719.48507411577	False		311102.41258557903	88115.95281148222	15
458	12	2755	2794	310202.70857206464	93750.83068441384	False		309964.5938228128	93277.31777996512	20
459	12	2681	2704	310194.7111884276	91167.52205420207	False		310352.03613709647	90347.91604534622	17
460	12	3082	3089	317268.38970620744	95667.62151276735	False		317009.71740236704	95888.71071039207	30
461	12	2014	2526	314474.6195514584	80643.74218958718	False		314808.4690496473	80321.86033063119	7
462	12	2779	2819	311359.9155508622	95012.13677338432	False		311097.28219939856	94832.64606616588	22
463	12	2024	2074	316888.28421640175	78347.00380835612	False		317464.54792143195	77527.58410468274	5
464	12	2945	3009	314493.45826080494	95865.31172617045	False		314064.50740349374	95641.6163882776	26
465	12	2641	2755	309919.8889203414	92910.482720442	False		309875.18401787005	92543.64766091887	19
466	12	2901	2939	312530.3184880089	95575.3341437897	False		312081.79951617884	95628.5528219408	24
467	12	3466	3491	327697.3434263619	82782.57964249013	False		327860.8290451862	82860.68792786422	41
468	12	3089	3183	317741.4939684679	95273.71566535559	False		317527.0620100478	95446.53231514263	31
469	12	2458	2378	312852.12914416706	82831.09721795857	False		313171.8873599872	82429.2148142771	10
470	12	3524	3589	327749.996306162	81539.09307894084	False		327587.1663555788	82042.75397015648	43
471	13	2822	2903	129343.76416930322	96320.719531159	False		131179.82602959513	96015.19010993767	23
472	13	2584	2461	128919.57875312447	89352.64451214942	False		128809.29120312989	89061.50888436293	9
473	13	2032	2078	127691.027249541	87992.60734669623	False		127378.6024979846	87994.88216942622	5
474	13	2294	2495	129627.25704570254	91041.63226721622	False		129762.40104473227	90791.267835796	15
475	13	3085	3091	129410.48657493827	91730.48424232088	False		127349.4755746887	92773.74984317829	30
476	13	2315	2451	130244.49105549762	90406.22846525526	False		130312.46067433814	90304.3263502142	13
477	13	2682	2705	130141.544261639	91941.71066635146	False		129976.46554749731	91705.7794393927	17
478	13	2799	2782	132151.02403105842	94451.44878597249	False		131856.82662918058	93848.17504373658	21
479	13	2102	2032	127224.76728118234	87797.53322791055	False		127070.93206438007	87600.18428639487	4
480	13	2495	2682	129734.28929708505	91498.88806901459	False		129492.1130466728	91291.99669863646	16
481	13	2331	2315	130116.39185356468	90234.83114560651	False		129920.32303279123	90165.33594099882	12
482	13	2451	2294	129969.46124069468	90649.69920804616	False		130176.5214366571	90508.13058029632	14
483	13	2109	2168	126641.28363045427	87489.33379027114	False		126519.784134073	87465.01903502793	2
484	13	2017	2529	128407.62407553807	88252.33647332076	False		128304.8789155809	88037.15200940259	7
485	13	3012	3014	128307.24346757158	93472.038517632	False		129240.3886345286	93300.79544784977	27
486	13	3043	3085	127452.43888199129	92977.32048317413	False		127555.40218929389	93180.89112316997	29
487	13	2012	2109	126639.73925719355	87030.78308919334	False		126759.6943803141	86596.54714335874	1
488	13	2705	2642	130244.23568248995	92112.26522947497	False		130306.6229757807	92177.64189331021	18
489	13	2529	2584	128659.83021931256	88764.51491080092	False		128510.36923549522	88467.5209372389	8
490	13	2642	2756	130576.39345353842	92044.19453099495	False		130181.8483891992	92046.88856563973	19
491	13	2941	2947	126612.397175942	95220.09965635398	False		126066.46701023745	96897.23181518824	25
492	13	2782	2822	131812.5237312657	95534.95631907303	False		132445.2214329363	95054.72252820838	22
493	13	2461	2381	129358.94760323883	89749.26171598744	False		129029.86630311905	89643.78013993592	10
494	13	2168	2102	126916.85759560781	87556.9164159546	False		126762.78312683555	87513.64854551434	3
495	13	3014	3043	127464.75024495422	93412.0863552921	False		127374.09830061455	93643.28158741423	28
496	13	2381	2331	129804.17596807494	90010.03961651889	False		129688.02890335863	89854.74329203895	11
497	13	3091	3184	132592.27851612912	90500.78202961199	False		131471.49757518785	90687.21864146345	31
498	13	2078	2017	128154.16545833915	88013.74226668442	False		128003.45200109741	87990.33252396625	6
499	13	2947	3012	128199.35798808758	93421.88147268475	False		127158.32734164655	93542.96749751973	26
500	13	2756	2799	131413.88257352912	92944.83777004338	False		130970.93851787766	92041.50049635016	20
501	13	2903	2941	126787.08465962438	96761.74038378429	False		127507.7023090113	96626.24895238034	24
502	13	2067	2012	126671.89480907432	86267.40131172701	False		126584.09523783454	85938.2554800953	0
503	14	2535	2589	13403.449653872487	101038.6434744496	False		13116.413390419353	101149.06323840706	8
504	14	2786	2827	32276.42503679768	100928.47464621384	False		31822.82228371609	100675.84582108854	22
505	14	2016	2121	7924.1440830742795	105894.01015470887	False		7545.183916048217	106359.13730988602	1
506	14	3052	3092	40709.335970141125	103896.46312536688	False		40178.63562066958	103905.72087551103	29
507	14	2095	2025	11878.605963226968	101959.48731119481	False		11467.76851123479	102287.77784202655	6
508	14	3437	3470	52578.0234497285	110269.83107875817	False		52261.4019755864	109931.95291893113	40
509	14	2295	2497	20035.0879348917	100989.22448821034	False		19304.92346694071	101152.10324736111	15
510	14	2804	2786	30874.361714785053	100699.4306097284	False		29925.90114585402	100723.01539836825	21
511	14	3608	3609	54306.80083630762	115327.56893235288	False		54060.97522986174	114740.06975994598	44
512	14	3333	3322	50022.320340897015	108749.68418839769	False		49574.587141842996	108715.57163258031	37
513	14	3609	3602	54821.63320936702	116395.48476773716	False		54552.6264427535	115915.06810475979	45
514	14	3322	3388	51014.38823338742	109112.27828299422	False		50470.05353995104	108783.79674421505	38
515	14	3534	3608	53954.2531761339	113975.5930087895	False		53847.53112240606	113211.11625763302	43
516	14	3186	3217	44444.84986148693	105196.2159843303	False		43737.386204377624	104721.98446909458	32
517	14	2943	2948	35863.09244550446	102211.20354369876	False		35291.25674488135	101935.78784944396	25
518	14	2075	2016	7340.467053268114	106748.68735997882	False		7135.750190488011	107138.23741007164	0
519	14	2121	2173	8621.84000146716	104985.76570473706	False		8303.104250100343	105428.8829995317	2
520	14	2462	2384	14828.582342568261	100613.22416547853	False		14480.004181227976	100683.41372134621	10
521	14	2108	2035	9950.634681969335	103357.72737657311	False		9370.440459183163	103653.48119135693	4
522	14	2025	2535	12702.928402819249	101390.13000938506	False		12289.443415219146	101631.19678036307	7
523	14	2948	3015	37006.77577701158	102766.69263392799	False		36434.928146127575	102486.61923795355	26
524	14	3103	3186	43101.048308139565	104424.22287433756	False		42464.7104119015	104126.46127958054	31
525	14	3388	3437	51910.0624512051	109686.35637035225	False		51558.72292682379	109440.75982177338	39
526	14	2035	2095	10999.298707995149	102674.8757019079	False		10530.828904755508	103061.97356178927	5
527	14	2334	2317	16477.530373895028	100687.00829521129	False		16038.810982329358	100546.57383592687	12
528	14	3669	3727	55659.20770144118	118416.71413632712	False		55516.33124220002	117901.935393677	47
529	14	2904	2943	34634.04137565111	101714.00633505522	False		33976.82600642087	101492.2248206665	24
530	14	3602	3669	55303.48560909028	117388.91841219578	False		55090.63997598054	116875.90143071454	46
531	14	3277	3297	48033.78342602606	108349.17515072122	False		47436.51271830307	108033.97287183079	35
532	14	2497	2683	22833.15262920221	100830.15839500653	False		20765.25240284269	100826.34572905957	16
533	14	2643	2757	27577.359506144203	100814.5502058713	False		26579.03627365677	100725.4740405835	19
534	14	3470	3501	53083.08716259114	111165.45368453268	False		52894.6449238706	110607.7092385852	41
535	14	2384	2334	15607.985743118952	100544.80422276887	False		15177.160503908546	100543.03460961086	11
536	14	2827	2904	33353.42689815007	101336.66414600282	False		32730.02778987927	101181.10347133913	23
537	14	3092	3103	41852.373365757085	104006.83332740163	False		41240.03631961268	103887.20537522272	30
538	14	3015	3018	38290.4678001501	103290.4317025488	False		37578.62340789558	103046.76602990243	27
539	14	3297	3333	49102.82063779602	108689.97453109598	False		48631.05413374905	108664.37742961166	36
540	14	2589	2462	14085.245049276798	100805.81871591916	False		13690.48591732562	100928.22371049212	9
541	14	2708	2643	25683.53076795792	100712.41817518476	False		24788.025262259067	100699.36230978603	18
542	14	2317	2500	17456.35377475805	100943.50923284958	False		16916.2497654607	100827.4427544957	13
543	14	2683	2708	24844.5390589104	100766.66668536974	False		24901.052855561727	100833.97106095347	17
544	14	3217	3234	45757.33913903247	106227.06380765932	False		45152.313518596246	105670.44749956601	33
545	14	3234	3277	46899.438738885874	107408.82649379171	False		46362.364759468684	106783.68011575264	34
546	14	2500	2295	18650.69062549805	101105.8394792823	False		17996.457784055394	101059.57571120348	14
547	14	3501	3534	53559.53026185886	112467.15719405659	False		53271.52940131167	111723.19813048016	42
548	14	2173	2108	9155.508106008569	104098.06480064968	False		8940.575752833976	104542.64840994241	3
549	14	2757	2804	29250.791942242828	100813.32088476367	False		28575.682738631636	100903.6263711591	20
550	14	3018	3052	39590.473906537096	103719.9091253531	False		39002.31219240461	103534.09737519517	28
551	15	3638	3644	276044.69755404425	152602.848375909	False		276020.29606235586	152301.49775461538	44
552	15	2959	2967	280318.8281242853	146358.31724061776	False		280079.42799902824	146150.7740621537	25
553	15	2523	2302	280177.17398795485	142493.01335744438	False		280009.32190615154	142651.26625121842	14
554	15	3518	3551	276110.9696368297	151633.89606699024	False		276198.83509959176	151406.4448536852	42
555	15	3551	3638	276021.7001182118	152081.42251745533	False		276023.1041740677	151861.34728029527	43
556	15	2547	2607	278368.2066213141	138854.3479590133	False		278151.2541879626	138321.3000406982	8
557	15	3045	3137	279306.2933199624	147290.52335007803	False		279556.58712561795	147248.10296611334	28
558	15	2038	2547	278089.23548641126	137818.87228593178	False		278027.2167848599	137316.44453116538	7
559	15	2328	2523	279718.3187539912	142318.27482042645	False		279427.3156018309	141985.28338963448	13
560	15	3250	3291	277900.05306039786	148521.67532722512	False		278023.9537460893	148321.4689541741	34
561	15	2126	2038	278151.52522702	136980.38876711804	False		278275.8336691802	136644.3330030707	6
562	15	3127	3132	278562.65107572207	147244.8874845542	False		278686.83138921694	147169.77061184068	30
563	15	3482	3518	276316.9419786091	151185.49159704449	False		276435.04885762633	150964.53834040376	41
564	15	2607	2467	278694.50171095063	139823.70729770005	False		278585.1590546656	139387.3958773284	9
565	15	2226	2128	279098.8086622982	132998.53568629958	False		278846.8382704172	132553.47183954387	3
566	15	2420	2348	279725.86407858843	142594.78538881417	False		279779.07831167587	142314.92651893644	11
567	15	2080	2136	278710.6514162234	132615.94280243758	False		278841.7562602716	132943.87823054218	1
568	15	3357	3415	277122.92254904716	150344.60845305547	False		277138.5893204805	150308.92378127069	38
569	15	2650	2770	279997.6517872287	144348.2589460041	False		280240.8792163592	144608.663771633	19
570	15	2103	2080	279040.0258603928	133288.26478756912	False		279238.29546051397	133632.65134459606	0
571	15	2854	2911	279850.1217011561	145449.04172980587	False		279880.5641795543	145100.1339035871	23
572	15	2348	2328	279549.98272366595	142429.9638241632	False		279672.649845501	142874.64425869193	12
573	15	2811	2854	279869.5953248673	144636.32605143695	False		279858.6264701802	144172.51819928683	22
574	15	3632	3701	276134.7496464876	153870.97838195373	False		276110.12133547745	153534.25307526955	46
575	15	3038	3045	279815.04954176437	146994.42779391754	False		280073.5119579108	146740.7526217217	27
576	15	2723	2650	280374.7502057844	144644.346546227	False		280508.6211952096	144680.02932082096	18
577	15	2911	2959	279949.5536108931	145974.36180908917	False		279819.67922275787	145797.94955602463	24
578	15	3701	3734	275484.501349743	153865.50217741597	False		276159.3779574977	154207.70368863794	47
579	15	2128	2042	279056.05721379863	134269.93142020638	False		279350.7790541792	133443.5995330553	4
580	15	2042	2126	278518.5845212991	135870.29815521408	False		278761.335373418	135096.26330735747	5
581	15	3235	3250	278144.0064440704	148080.14526677443	False		278264.0591420514	147838.82157937475	33
582	15	2770	2829	279700.919142051	143968.58965071425	False		279754.42435809824	144087.8541203752	20
583	15	2967	3038	280315.87010372663	146653.30652040176	False		280558.2282495425	146565.86041908182	26
584	15	3291	3338	277705.3700341612	149011.3129084942	False		277776.1523747064	148721.8817002761	35
585	15	2136	2226	278713.19242129615	132420.7396069384	False		278579.5465721751	132288.00737433296	2
586	15	2691	2723	280526.20477965707	144286.89761570387	False		280543.78836410446	143893.76591058678	17
587	15	3132	3195	278455.59659926244	147370.13052560238	False		278438.47076222714	147320.0043572677	31
588	15	2513	2691	280524.1353663707	143341.93161029805	False		280504.482368637	142790.0973100093	16
589	15	3415	3446	276935.5360380049	150423.06873801677	False		277107.25577761384	150380.29312484025	39
590	15	2467	2420	279291.46133945574	141287.47261850408	False		278803.8443672356	140260.0187180717	10
591	15	3369	3357	277248.87074043904	150067.45291085908	False		277359.1521603976	149825.98204044747	37
592	15	3195	3235	278368.3907891746	147629.53913665592	False		278472.7224362978	147420.2566939371	32
593	15	3137	3127	278871.4154517619	147251.3571729417	False		279055.99951430684	147332.94373404272	29
594	15	3338	3369	277496.8699270068	149563.3630785799	False		277634.587693616	149300.74411671233	36
595	15	2829	2811	279753.020198092	144010.92169017007	False		279647.41392600373	143849.32518105328	21
596	15	3644	3632	276089.61019060505	153219.2260362361	False		276069.09904573264	152904.19899720262	45
597	15	3446	3482	276599.4325780112	150715.19134579855	False		276763.816298396	150465.84435119331	40
598	15	2302	2513	280424.75421919755	142562.4288868398	False		280345.02606975817	142334.7604636703	15
599	16	3144	3151	234954.70446396375	254179.76099249505	False		234801.43491592212	255518.80683332487	30
600	16	2813	2871	246965.96481462094	271113.3607221262	False		247931.9935914238	271435.14884275856	20
601	16	3075	3156	236587.75812370266	259566.89095071185	False		237493.47938159126	260814.09880086186	28
602	16	3305	3355	238454.58235121088	246107.52931515692	False		238154.6051486123	246649.672615472	35
603	16	3421	3453	234671.7035085069	237656.8018752628	False		235349.3143269861	238929.43250606602	39
604	16	2218	2208	263214.919808771	306314.0892447989	False		263108.86416507006	308007.7126457142	0
605	16	2634	2496	257674.9500618537	286425.9953491227	False		257736.0274175441	287156.43915179075	9
