	LABEL_x	TRACK_ID	label_id	TARGET_ID	DIRECTIONAL_CHANGE_RATE	SPEED	DISPLACEMENT	EDGE_X_LOCATION	EDGE_Y_LOCATION	LABEL_y	POSITION_X	POSITION_Y	POSITION_T	FRAME	ELLIPSE_ASPECTRATIO	AREA	PERIMETER	CIRCULARITY	SOLIDITY	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	timepoint
464	ID3499 ? ID3502	12	3500	3502	0.06150032000103168	270.35003726433604	1613.9897224680858	61486.8003809761	49769.86361960306	ID3499	61928.2888681457	49094.34261937075	250.73999999999998	42	1.4394191452628327	2.3290916202292264E8	127904.77260000017	0.17890518897434057	0.8938328530259364	61.9381509311839	49.1021608799845	0	51.4820691	40.0416093	0	73.6696275	56.6822781	0	42
465	ID3046 ? ID3136	12	3047	3136	0.050073632106885584	279.1778156672409	1666.691559533428	68111.499011527	29948.506595535036	ID3046	68551.57100116246	29240.833060214347	179.1	30	1.4167785098898318	1.9893698479208374E8	105374.12160000028	0.22514248771560225	0.9009658549857162	68.5624878200664	29.2454896548694	0	61.5358065	19.9341345	0	74.8830096	38.6548869	0	30
466	ID3242 ? ID3304	12	3243	3304	0.016666683674629	313.06933505805443	1869.0239302965845	63348.64843054005	38317.55146465819	ID3242	63657.30213311955	37435.482587024875	214.92	36	1.4073022042912087	2.5765989061550575E8	158754.43320000058	0.12847095680142	0.8376135143052439	63.6674395410469	37.4414441773723	0	54.7755348	27.0410868	0	72.2829051	49.0553049	0	36
467	ID2510 ? ID2618	12	2511	2618	0.0071200273495209965	343.7370559035618	2052.1102237442633	90779.57951001027	22092.847355229555	ID2510	91595.26592052124	22715.29797359752	89.55	15	1.1150907166205908	2.0990059636525473E8	116466.1343999999	0.19445728336952184	0.8326978074356538	91.6098524415283	22.7189153785776	0	82.3366425	13.5205434	0	102.0974367	30.1612122	0	15
468	ID3202 ? ID3294	12	3203	3294	0.013644667915946613	285.1610806551102	1702.4116515110077	66435.72015546866	32758.74949126953	ID3202	66905.32313460657	32048.802732853866	191.04	32	1.673287801590295	2.0049892397511068E8	115772.88360000007	0.18797851269955748	0.8651415980817834	66.9159777889888	32.0539064959101	0	60.1490841	21.8408778	0	73.1496066	42.9883944	0	32
469	ID3480 ? ID3499	12	3481	3499	0.038293017577597406	344.18588080539274	2054.789708408194	62144.17911088621	48089.88675198059	ID3480	62360.06935362671	47085.430884590445	244.76999999999998	41	1.3915578857730186	2.4970000824046373E8	135183.90600000022	0.17170321978495634	0.8705167809832975	62.3700001775893	47.0929292265608	0	51.4820691	37.2681645	0	74.1896484	55.2955557	0	41
470	ID3607 ? ID3710	12	3608	3710	0.022403723114712816	236.38211560566805	1411.2012301658312	57869.42105460787	54492.38761302855	ID3607	58183.92798099363	53860.756691318114	274.62	46	1.2459563558393654	2.1209331867988887E8	108147.12480000009	0.22788035962152273	0.8944201659383124	58.193193755587	53.8693340020677	0	50.6153676	44.7217974	0	66.0426543	63.2692095	0	46
471	ID3009 ? ID3048	12	3010	3048	0.0655287059248445	303.0953036738195	1809.4789629327022	69265.77250146405	26673.316481763984	ID3009	69531.74750764812	25808.555922181517	167.16	28	1.151852435394655	2.0461403297654748E8	107800.49939999996	0.2212604207592321	0.8772698003863488	69.5428204193923	25.8126659276424	0	61.1891259	17.6807106	0	77.4831141	35.5347615	0	28
472	ID3294 ? ID3231	12	3295	3231	0.018379411539414768	237.69152061768932	1419.018378087605	65512.23974323843	34014.038862239104	ID3294	65966.11717633075	33468.69624968519	197.01	33	1.5751241821601458	2.0990059636525458E8	126518.2710000001	0.16478475859099603	0.8809328710999056	65.9766222624213	33.474026130395	0	58.7623617	23.4009405	0	73.4962872	44.3751168	0	33
473	ID2914 ? ID3028	12	2915	3028	0.01389462034409344	276.5411581411198	1650.950714102485	71366.49142126716	23817.014693564823	ID2914	71997.64371401544	23284.984291747925	155.22	26	1.2395318218490143	1.907368040811915E8	112653.25500000005	0.1888673453282383	0.8702802713629821	72.0091093190551	23.2886924191181	0	63.4425498	15.9473076	0	81.2966007	32.2412958	0	26
474	ID2923 ? ID2924	12	2924	2924	0.01222849357040547	365.4527967955921	2181.7531968696844	74394.03333416721	21600.11836635879	ID2923	75291.30148076634	20979.697842752954	143.28	24	1.5912130877261284	1.8505975589672768E8	120972.26459999986	0.15890963406512884	0.8324550736386973	75.3032915999026	20.9830388538874	0	66.3893349	12.8271822	0	85.2834276	29.2945107	0	24
475	ID2696 ? ID2783	12	2697	2783	0.03526812634132726	222.2665624451063	1326.9313777972843	81775.49954039001	17723.09165687712	ID2696	82428.10628487992	17842.637285789362	119.39999999999999	20	1.6948153248232614	2.113724236723376E8	115772.88359999993	0.19817300282648523	0.8795700268733198	82.4412329382265	17.8454787208896	0	73.1496066	5.8935702	0	89.9636157	27.0410868	0	20
476	ID2783 ? ID2803	12	2784	2803	0.07560310072431188	263.0458863358757	1570.3839414251815	80366.18479632074	17813.115668524188	ID2783	81122.89279590009	17603.546027964883	125.36999999999999	21	1.680738038438557	2.256701746554317E8	144542.79180000006	0.1357347825706059	0.8392537980339588	81.1358115943565	17.6063493878477	0	70.8961827	5.5468896	0	89.6169351	27.2144271	0	21
477	ID3241 ? ID3242	12	3242	3242	0.0063248273638175515	291.79886949732406	1742.0392508990242	64025.2305423105	36645.98662526926	ID3241	64393.15895150145	35856.49066351364	208.95	35	1.4687183180411807	2.470567265461104E8	128944.64880000034	0.1867238956510574	0.8746278179498089	64.4034135444255	35.8622007998298	0	56.6822781	25.1343435	0	72.2829051	48.0152631	0	35
478	ID2005 ? ID2009	12	2006	2009	0.04760374183648821	367.8419870330698	2196.0166625874263	110149.79234311773	40797.13975514668	ID2005	110436.68520352025	41857.005209928786	17.91	3	2.172033710920931	2.2780282238610348E8	157714.55700000044	0.11508677060656863	0.7264019922417513	110.454272215388	41.8636709265427	0	101.0573949	28.9478301	0	117.0047025	57.8956602	0	3
479	ID3572 ? ID3607	12	3573	3607	0.026855925167329642	226.3040116681932	1351.0349496591195	58562.9748223248	53301.60791784457	ID3572	58942.02166365597	52742.45914437103	268.65	45	1.2198717619560415	2.0917970135770366E8	105720.74700000025	0.2351846411136708	0.8915061127824365	58.9514081644601	52.7508583665422	0	51.1353885	43.5084153	0	67.0826961	61.5358065	0	45
480	ID2300 ? ID2321	12	2301	2321	0.02166746614511518	269.83056114789076	1610.8884500529075	103046.6875842353	30967.953961531628	ID2300	103727.39497120795	31398.509245960166	47.76	8	1.1746097703014287	1.7286461535232398E8	101907.86759999993	0.2091705507127735	0.8869538414117287	103.743913530443	31.4035094499566	0	95.8571859	23.4009405	0	111.6311532	38.6548869	0	8
481	ID2762 ? ID2696	12	2763	2696	0.0027846219792301836	331.72168370630766	1980.3784517266563	83343.2909691071	18220.673919955727	ID2762	84258.47565333426	18598.710554122088	113.42999999999999	19	1.3801339606227647	2.1350507140300953E8	126864.89639999982	0.16669981622111987	0.8582986174002301	84.2718937925014	18.6016723936832	0	75.0563499	7.8003135	0	93.4304217	27.2144271	0	19
482	ID2012 ? ID2008	12	2013	2008	0.023442500524926246	309.6081926060689	1848.3609098582313	112140.56883221032	44438.73887260616	ID2012	112711.06000324605	45165.82163064906	5.97	1	2.3339477574386676	2.5441586308152637E8	152861.80140000043	0.13682205344432313	0.734573522397121	112.729009208678	45.1730142753719	0	103.3108188	31.3745943	0	119.0847861	62.0558274	0	1
483	ID2014 ? ID2020	12	2015	2020	0.04381695707069721	413.2036740102429	2466.8259338411494	106566.94636368964	33921.90004232466	ID2014	107430.09185804774	34802.971777506944	35.82	6	1.6785229748686459	1.910972515849669E8	125131.7693999999	0.15336601516362128	0.7816204926592536	107.447200070748	34.8085141412292	0	98.2839501	25.1343435	0	117.0047025	45.4151586	0	6
484	ID3337 ? ID3423	12	3338	3423	0.018817305291318743	385.67772329033613	2302.496008043306	62732.82890405839	42077.76594419539	ID3337	62932.20247598521	40943.91315587541	226.85999999999999	38	1.2436588945771732	2.6303656588015684E8	146622.54420000035	0.1537533148203238	0.8326123128119811	62.9422244119904	40.9504334628297	0	53.3888124	30.1612122	0	72.4562454	51.4820691	0	38
485	ID3710 ? ID3742	12	3711	3742	0.053264379703050584	212.85122740141244	1270.7218275864382	57108.088153291515	55575.71537876546	ID3710	57554.9141282221	55124.01853473898	280.59	47	1.285325711607116	2.2585039840731975E8	118545.88680000027	0.20195645807548968	0.8881932549760807	57.5640797325309	55.1327970195904	0	49.2286452	45.4151586	0	65.5226334	65.1759528	0	47
486	ID2803 ? ID2723	12	2804	2723	0.06351005919583017	512.2372920781361	3058.0566337064715	78391.62470321187	18947.21971732624	ID2803	79609.47679674141	18022.685309083496	131.34	22	1.944122575389122	2.2122465544220096E8	126171.64559999979	0.1746304031343506	0.8282260331740231	79.6221545841141	18.0255554167821	0	69.33612	6.7602717	0	88.7502336	27.734448	0	22
487	ID2321 ? ID2495	12	2322	2495	0.004788342945952707	336.93315696187403	2011.4909470623875	101500.97216834758	30024.28556341281	ID2321	102365.98019726266	30537.39867710309	53.73	9	1.0426880418459068	1.8103475877123493E8	114733.0073999999	0.17282042810111012	0.839765918907622	102.382281951568	30.5422617494774	0	93.7771023	21.6675375	0	110.2444308	38.134866	0	9
488	ID2495 ? ID2323	12	2496	2323	0.002466329383859456	339.2682365537577	2025.4313722259353	99757.44852180792	29007.38343585962	ID2495	100635.9641394325	29511.17244972253	59.699999999999996	10	1.0736985172367566	1.8388830150945732E8	136223.78220000013	0.12452544351388918	0.8017286537454157	100.651990389154	29.515872095851	0	91.5236784	20.800836	0	109.0310487	37.2681645	0	10
489	ID2325 ? ID2308	12	2326	2308	0.011982549134406082	395.7249470025003	2362.4779336049264	94447.91397140523	24804.542224321653	ID2325	95368.16014519629	25545.13150071948	77.61	13	1.2952418762913063	1.919983703444057E8	123398.64239999991	0.1584479567111633	0.8190671450538187	95.3833474985763	25.5491995559136	0	86.67015	16.9873494	0	106.4309442	32.7613167	0	13
490	ID3454 ? ID3480	12	3455	3480	0.019790345493867132	311.29263924534615	1858.417056294716	62344.36866683069	46156.35501189978	ID3454	62328.66798003467	45227.279139209124	238.79999999999998	40	1.202654187399938	2.5832071103909394E8	125478.39480000037	0.20617271161496942	0.8840460526315789	62.3385938033372	45.2344815710233	0	51.8287497	35.0147406	0	73.6696275	53.735493	0	40
491	ID3304 ? ID3337	12	3305	3337	0.04604440332609881	292.7337126568861	1747.6202645616097	62986.09860197288	40071.76674908346	ID3304	63039.994727960555	39199.6203422915	220.89	37	1.3800556574723168	2.5717929394380498E8	154941.5538000005	0.13462014373744746	0.8569712741467319	63.0500338298528	39.2058628710932	0	53.5621527	28.2544689	0	71.2428633	49.9220064	0	37
492	ID2618 ? ID2631	12	2619	2631	0.021158187054319568	340.41720819918544	2032.2907329491368	89084.86232613673	20960.63570923261	ID2618	89963.8930994993	21470.396736861592	95.52	16	1.1098696713586529	2.099907082411984E8	116812.75979999983	0.193387933690059	0.8467268212923151	89.9782198248319	21.4738158916607	0	80.2565589	11.9604807	0	100.0173531	28.7744898	0	16
493	ID3423 ? ID3454	12	3424	3454	0.01219551353394672	339.3696325219547	2026.0367061560694	62431.06165608312	44219.44893586224	ID3423	62533.45533213157	43211.61873251536	232.82999999999998	39	1.1614314864579467	2.5829067374711287E8	124438.51860000033	0.20960851660228044	0.8743263853584141	62.5434137677637	43.2185001709617	0	52.6954512	32.4146361	0	73.1496066	52.6954512	0	39
494	ID2001 ? ID2012	12	2002	2012		259.90256488803794	1551.6183123815865	113100.13852719894	45837.01292158489	ID2001	113489.21705115183	46508.20421252072	0.0	0	2.389838653158758	2.7252835014624417E8	170886.3222000006	0.1172754059717176	0.7580732756819982	113.507290177879	46.5156106313017	0	104.1775203	31.8946152	0	120.1248279	63.7892304	0	0
495	ID2007 ? ID2014	12	2008	2014	0.020708048250633264	508.9458645367656	3038.406811284492	108176.41308792045	36126.21915028208	ID2007	108922.73431779315	37449.46652305721	29.849999999999998	5	1.936097279129064	2.071371655029756E8	155288.17920000013	0.10794215829856481	0.7697287643710227	108.940080233396	37.4554303403422	0	99.1506516	26.5210659	0	118.2180846	50.0953467	0	5
496	ID2723 ? ID2923	12	2724	2923	0.019659729177273128	365.8820940680763	2184.3161015864152	76232.53704522434	20425.72598416097	ID2723	77173.77260968233	19871.754125568983	137.31	23	1.8074349177055566	1.8737262737928712E8	118892.51219999995	0.16657391880163158	0.8310684785504933	77.1860625118307	19.8749186969702	0	67.9493976	10.5737583	0	87.0168306	28.2544689	0	23
497	ID2631 ? ID2753	12	2632	2753	0.008795522760038707	343.2345421101232	2049.110216397435	87293.77109772066	19984.121110579636	ID2631	88205.83155277418	20450.87468160363	101.49	17	1.146141215271939	2.176502176964272E8	127904.77259999972	0.16718429188909986	0.854279651025701	88.2198783072868	20.4541314777946	0	78.6964962	10.9204389	0	98.2839501	28.2544689	0	17
498	ID3502 ? ID3581	12	3503	3581	0.02494867999194801	271.07165218717375	1618.2977635574346	60507.03551294067	51049.52073917083	ID3502	61045.3118938065	50445.38461983536	256.71	43	1.3725948403774784	2.2260637087334E8	116466.1344000001	0.2062282379867657	0.895535012990151	61.0550333430036	50.4534180335177	0	51.6554094	42.1216929	0	71.9362245	57.7223199	0	43
499	ID2924 ? ID2914	12	2925	2914	0.002088536789757087	307.9713428869495	1838.5889170350883	72747.20445079176	22752.761590856277	ID2924	73496.76518756809	22220.538889964628	149.25	25	1.400098675225437	1.867718815396612E8	109880.25180000006	0.19439364626995304	0.859552115012441	73.5084695272917	22.224077504696	0	64.8292722	14.5605852	0	83.5500246	30.8545734	0	25
500	ID2009 ? ID2007	12	2010	2007	0.02103077715299019	414.31391209568943	2473.4540552112653	109392.8169002542	38593.3704117109	ID2009	109862.89948271523	39737.27430036458	23.88	4	2.034092517671788	2.2260637087334025E8	151821.92519999988	0.12136080959401387	0.7703742203742207	109.880395119363	39.7436024504116	0	99.8440128	27.734448	0	118.5647652	54.7755348	0	4
501	ID2308 ? ID2510	12	2309	2510	0.011443606481234447	394.72201890263943	2356.490452848757	92561.4668590677	23389.62546076067	ID2308	93527.66779761417	24063.952947923823	83.58	14	1.2029224619996104	2.0401328713692185E8	129291.2742	0.1533662809563922	0.8280907095830291	93.5425620530919	24.0677851258392	0	84.4167261	14.3872449	0	104.5242009	31.201254	0	14
502	ID3581 ? ID3572	12	3582	3572	0.00473313128053757	250.67941856565355	1496.5561288369443	59455.3903978654	52198.058001438665	ID3581	59968.75913207483	51653.65685850631	262.68	44	1.2758768355016488	2.171696210247268E8	126518.2710000003	0.17049138589194301	0.8784399489702935	59.9783091405394	51.6618826892116	0	51.1353885	42.9883944	0	69.8561409	59.9757438	0	44
503	ID2020 ? ID2300	12	2021	2300	0.017142027328808176	430.4366217206381	2569.706631672209	104715.59792026973	32219.668776551272	ID2020	105703.80086933154	33040.82830714238	41.79	7	1.2467299420622662	1.8923493948212695E8	131717.652	0.13706394541285105	0.819352321498244	105.720634170667	33.04609005	0	97.4172486	24.4409823	0	114.2312577	42.6417138	0	7
504	ID3048 ? ID3046	12	3049	3046	0.006866193728396496	294.935114407768	1760.7626330143748	68775.68424822122	28389.4550507804	ID3048	68999.79749527997	27538.077041346452	173.13	29	1.267648890666592	1.985464999963271E8	99481.48980000004	0.25210852918244164	0.8944519621109616	69.0107856941301	27.5424624725719	0	60.8424453	18.7207524	0	75.9230514	36.9214839	0	29
505	ID3231 ? ID3241	12	3232	3241	0.0368932898380439	244.17651155522432	1457.733773984689	64725.76063082378	35207.93606915332	ID3231	65058.36231014611	34559.38147479301	202.98	34	1.551494409452786	2.285537546856357E8	118892.5122000002	0.20318386472613167	0.8762091202210964	65.0687228365225	34.5648850468261	0	57.7223199	23.9209614	0	72.9762663	46.1085198	0	34
506	ID2343 ? ID2303	13	2344	2303	0.02782558352974263	229.85537362484393	1372.236580540318	312196.6124430749	83832.27202776127	ID2343	312529.1408001577	83232.11938052971	65.67	11	1.9080690566338692	1.7355547306789368E8	126864.8964000002	0.13550809484040857	0.715276058430305	312.578910980218	83.2453740727414	0	305.7722892	68.4694185	0	318.7728117	93.9504426	0	11
507	ID2938 ? ID2926	13	2939	2926	0.03814604201853313	182.95069604381038	1092.2156553815478	313518.43207870005	95580.87805591215	ID2938	312975.6027172671	95521.1282121345	149.25	25	1.5575847451031004	2.956570649718377E8	164300.43960000054	0.13763239727111107	0.777242577384713	313.025443996251	95.5363399256324	0	300.3987399	84.936747	0	325.3597431	107.470986	0	25
508	ID3035 ? ID3017	13	3036	3017	0.004203374827138267	138.7547846021826	828.36606407503	315291.089394602	96270.25516686993	ID3035	314919.154288079	96088.01395154386	161.19	27	1.500840436094136	2.843330058948911E8	146275.91880000022	0.16699038688978735	0.7745366771672865	314.969305077129	96.1033159414431	0	302.6521638	85.2834276	0	327.613167	108.3376875	0	27
509	ID2053 ? ID2038	13	2054	2038	0.03733338332524784	174.9331188855639	1044.3507197468164	318100.05718365987	75249.00117408339	ID2053	318292.46296886104	74763.56619359677	17.91	3	1.4765711951947502	2.0248138524587572E8	144889.41720000003	0.12120530710062023	0.759335398479301	318.343150956386	74.775472271028	0	309.4124355	64.3092513	0	325.7064237	87.0168306	0	3
510	ID2527 ? ID2519	13	2528	2519	0.01637076534966228	228.7522126412874	1365.6507094684855	311198.7654278267	87439.51516786586	ID2527	311298.3336191647	86763.98823254676	83.58	14	1.8781611310972757	1.9935750687982184E8	151128.67440000002	0.10968537182200289	0.730424255764045	311.347907793521	86.7778053739039	0	303.6922056	70.8961827	0	317.9061102	97.070568	0	14
511	ID2763 ? ID2776	13	2764	2776	0.015738162223920996	97.09706124454249	579.6694556299185	309953.08162533405	92264.43426786902	ID2763	310034.18189807417	91986.17734484814	107.46	18	1.2156307950366918	2.198129027190803E8	140036.66160000046	0.1408573610367241	0.8062579188013006	310.083554756614	92.000826118393	0	300.0520593	80.4298992	0	318.7728117	100.1906934	0	18
512	ID3364 ? ID3428	13	3365	3428	0.06700000855089386	587.8676886042169	3509.5701009671748	324563.8714856169	85830.07913374787	ID3364	323058.40259020985	86731.65219144351	226.85999999999999	38	2.8669920052177886	2.2122465544220078E8	138650.15999999974	0.14461143683555566	0.758496395468589	323.109849552342	86.7454641832994	0	307.6790325	76.9630932	0	334.7201193	96.5505471	0	38
513	ID3713 ? ID3744	13	3714	3744	0.005567155791727036	434.44919790920125	2593.6617115179433	329652.707845918	76388.71522093419	ID3713	329491.0296355098	77675.42825216055	280.59	47	1.2114902305598123	1.7259427972449255E8	125478.3948000003	0.13775213964414157	0.6697359986013172	329.543500991716	77.6877980428298	0	317.5594296	66.7360155	0	337.1468835	84.7634067	0	47
514	ID3323 ? ID3239	13	3324	3239	0.048448871080442074	152.23368464473918	908.8350973290928	318869.886801809	94056.01543762305	ID3323	318509.25072399294	94332.48772902263	197.01	33	2.0993755913505248	2.720777907665249E8	155981.43000000028	0.1405261543516852	0.6893455098934551	318.55997323493	94.3475101518547	0	307.5056922	80.4298992	0	331.079973	109.3777293	0	33
515	ID3239 ? ID3254	13	3240	3254	0.0759477136442928	464.5009131722798	2773.07045163851	319850.20958195196	92539.19306523952	ID3239	319230.5228796251	93779.54314622347	202.98	34	2.41430743402447	2.654996238226222E8	163607.1888000002	0.12464332027919464	0.6961761115267985	319.281360252958	93.7944775127843	0	309.5857758	79.5631977	0	330.7332924	110.0710905	0	34
516	ID2506 ? ID2343	13	2507	2343	0.0023946382637729823	172.04868116820515	1027.1306265741857	312848.895711169	82830.24113043919	ID2506	313168.6506221803	82428.36288034868	59.699999999999996	10	1.9990438883597854	1.6184092919519034E8	111266.75340000037	0.16427345636728755	0.743685300207037	313.218522643987	82.4414895745546	0	306.9856713	68.2960782	0	319.2928326	93.0837411	0	10
517	ID3156 ? ID3207	13	3157	3207	0.004836820163460575	92.26126483296464	550.7997510527988	317738.21000220155	95272.7309791444	ID3156	317523.7802600141	95445.54584281471	185.07	31	1.8479582179779164	2.670315257136682E8	145929.2934000002	0.1575750457874487	0.7180646985178308	317.574345835039	95.4607455198425	0	305.5989489	83.5500246	0	330.2132715	109.204389	0	31
518	ID3428 ? ID3459	13	3429	3459	0.03187110512176866	318.6441786175998	1902.3057463470705	326778.2069741612	84294.31372251893	ID3428	326069.3403810239	84928.50607605223	232.82999999999998	39	2.4340954432165534	1.872224409193806E8	130677.77579999968	0.1377730583471725	0.8085879224232997	326.121266834141	84.9420309173753	0	313.0525818	76.4430723	0	335.9335014	92.9104008	0	39
519	ID2311 ? ID2344	13	2312	2344	0.051599441725820004	157.28786383678093	939.0085471055819	313914.24676559365	81377.80279949468	ID2311	314137.5233017545	80964.78724133209	47.76	8	1.995614297094782	1.5829652874139833E8	115079.63280000052	0.150204976088856	0.7503915705538954	314.187549616281	80.977680861518	0	308.7190743	67.2560364	0	320.679555	91.870359	0	8
520	ID2351 ? ID2527	13	2352	2527	0.05178083038794132	157.72930981717855	941.6439796085558	311321.20949434425	86293.72230733206	ID2351	311344.0853695238	85823.45638211738	77.61	13	1.8633739355670693	1.9404090619913343E8	138996.78540000087	0.1262099647526434	0.7494199535962872	311.393666829845	85.8371237440403	0	303.8655459	70.3761618	0	317.7327699	96.3772068	0	13
521	ID2776 ? ID2700	13	2777	2700	0.06781750869490437	123.8007422079624	739.0904309815354	309916.68579302856	92909.52245904674	ID2776	309871.9813525939	92542.6911908899	113.42999999999999	19	1.1296075571928093	2.4330206504844904E8	149395.54740000033	0.13698731431289243	0.8227526663280844	309.921328380741	92.5574285891111	0	299.0120175	80.9499201	0	319.6395132	101.2307352	0	19
522	ID3514 ? ID3602	13	3515	3602	0.03891118038647025	177.32740280733654	1058.644594759804	327746.60889862565	81538.25034471892	ID3514	327583.7806309414	82041.9060304274	256.71	43	2.4796107445037827	1.9518232329442266E8	157714.557	0.09860678209407801	0.6937119675456395	327.635948258264	82.0549711814866	0	309.2390952	72.2829051	0	337.1468835	88.2302127	0	43
523	ID2076 ? ID2047	13	2077	2047	0.27558646247847063	41.911437410050745	250.21128133800295	318886.38217806804	74116.5768911805	ID2076	318983.24816263217	74195.75013389307	5.97	1	1.2203773660797095	1.9992821542746595E8	132757.52819999983	0.1425494802084252	0.7757123710739462	319.034046157527	74.2075657867788	0	309.5857758	65.0026125	0	327.4398267	85.6301082	0	1
524	ID2060 ? ID2311	13	2061	2311	0.018748872602755613	155.3582957164884	927.4890254274356	314471.36934947455	80642.9087091281	ID2060	314805.21539719455	80321.03017692409	41.79	7	2.1476229998890632	1.5358067390033588E8	109880.2517999998	0.15984797577649976	0.7427907314592869	314.855348041502	80.3338212789752	0	309.0657549	66.7360155	0	320.5062147	91.1769978	0	7
525	ID2623 ? ID2642	13	2624	2642	0.073047564080194	200.6208777167605	1197.70663996906	310658.709788899	89834.53821098473	ID2623	310968.59103440517	89322.09415302324	95.52	16	1.5555471976185662	1.998681408435038E8	148702.29659999965	0.113584242190526	0.7332635406909477	311.01811269734	89.3363186720469	0	302.1321429	76.4430723	0	318.0794505	98.6306307	0	16
526	ID3512 ? ID3514	13	3513	3514	0.201922751913404	111.19838279240331	663.8543452706476	327557.1266324068	82372.76130437024	ID3512	327530.4726338722	82703.6165783131	250.73999999999998	42	3.2245348920519477	1.9199837034440577E8	145929.29340000037	0.11329805316910796	0.7647762622636991	327.582631771934	82.716787106602	0	310.6258176	73.6696275	0	337.1468835	89.2702545	0	42
527	ID3490 ? ID3512	13	3491	3512	0.2610605345093607	60.69827890143204	362.3687250415492	327693.95656301326	82781.72405640999	ID3490	327857.44049215433	82859.83153450687	244.76999999999998	41	2.4633538354482067	1.9313978743969494E8	134837.28060000006	0.13349396820390017	0.7663428877897626	327.909651699751	82.8730269399845	0	312.8792415	74.1896484	0	337.1468835	89.4435948	0	41
528	ID3619 ? ID3713	13	3620	3713	0.0929058796648775	239.7926110710111	1431.5618880939292	329378.2415471075	78382.26713548214	ID3619	329265.4534587052	79089.10601880374	274.62	46	1.2994619937026073	1.7028140824193314E8	140036.66160000017	0.1091172970370583	0.6224198506807206	329.317888891974	79.1017009372729	0	315.8260266	67.7760573	0	337.1468835	86.1501291	0	46
529	ID2038 ? ID2046	13	2039	2046	0.022324564759648537	309.3964132369354	1847.096587024504	317684.4591079759	76630.60949266842	ID2038	317907.65139845875	75734.43615457002	23.88	4	1.4800303405046513	2.041033990128654E8	141769.7885999999	0.127612353352399	0.7546645935139931	317.958278104856	75.7464968427815	0	309.2390952	65.3492931	0	325.7064237	88.403553	0	4
530	ID2519 ? ID2623	13	2520	2623	0.0064583601240941774	203.36640792815749	1214.0974553311	311033.89413544687	88718.56812810409	ID2519	311099.1972364886	88115.04210318495	89.55	15	1.8102431643517944	2.0638623320344353E8	144542.79180000012	0.12413598975677256	0.7412481795134586	311.148739698443	88.1290743995052	0	302.9988444	72.4562454	0	317.9061102	98.4572904	0	15
531	ID3254 ? ID3255	13	3255	3255	7.926297779737293E-4	438.10509205343516	2615.4873995590074	321059.8977869069	90131.75609322748	ID3254	320469.89628427883	91298.84298425556	208.95	35	3.066155044558436	2.3669386081256512E8	167420.06820000027	0.10611623398568934	0.721347491761259	320.5209310275	91.3133823	0	309.9324564	78.3498156	0	331.4266536	107.470986	0	35
532	ID2344 ? ID2506	13	2345	2506	0.03195666603456702	138.05442629175369	824.1849249617694	313429.81042580656	82109.59061900296	ID2344	313690.9702294328	81790.81835765725	53.73	9	2.0036466164352427	1.5565324704704478E8	122358.76619999923	0.13064652738488	0.7400742644958574	313.740925430529	81.8038435230799	0	308.3723937	68.1227379	0	319.9861938	92.5637202	0	9
533	ID2926 ? ID3035	13	2927	3035	0.06215491493707539	162.06706801178058	967.5403960303298	314490.207864106	95864.32092561683	ID2926	314061.261440133	95640.62789968979	155.22	26	1.581564147282016	2.911514711746442E8	153555.05220000033	0.15516745354751238	0.794996924338734	314.111275609997	95.655858643485	0	300.7454205	85.1100873	0	326.7464655	107.8176666	0	26
534	ID3017 ? ID3065	13	3018	3065	0.11667570983418821	99.64187569364512	594.8619978910613	315951.86298262986	96381.52081783973	ID3017	315663.024501125	96452.49638219601	167.16	28	1.5146027818339376	2.786859950024086E8	156328.0554000004	0.14330163883169678	0.7627111677422009	315.713293751304	96.4678564158224	0	304.0388862	86.4968097	0	328.6532088	109.0310487	0	28
535	ID2732 ? ID2933	13	2733	2933	0.026964039660993776	106.17791383196906	633.8821455768552	311848.9511111059	95409.1040555829	ID2732	311619.32817743474	95190.6436428017	137.31	23	1.1854094007749747	2.8775725718075836E8	143502.9155999996	0.17559603270432453	0.8032869361059878	311.668953470073	95.2058027267223	0	301.2654414	84.7634067	0	323.7996804	105.9109233	0	23
536	ID2019 ? ID2076	13	2020	2076		166.49503916863202	993.975383836733	318640.97623083735	74556.09259686932	ID2019	318298.7042990425	74916.43505984556	0.0	0	1.2364733228058218	1.97104709981225E8	142116.41399999993	0.12263611536499848	0.8200962319565082	318.349393280509	74.9283654816062	0	309.5857758	66.2159946	0	326.5731252	85.4567679	0	0
537	ID3589 ? ID3619	13	3590	3619	0.04319881923033018	238.48466364369122	1423.753441952843	328799.8747379638	79627.62706821674	ID3589	328334.2960172223	80166.14811762974	268.65	45	1.3712759469708942	1.857506136122977E8	141423.16319999995	0.1167075702241886	0.6073761233609986	328.386583163907	80.1789145547542	0	313.9192833	69.1627797	0	337.1468835	87.0168306	0	45
538	ID3062 ? ID3156	13	3063	3156	0.03395407955803594	113.996119362311	680.5568325929966	317265.1106296391	95666.63275540544	ID3062	317006.4409992641	95887.71966799618	179.1	30	1.6939102757266262	2.7258842473020715E8	143502.9156000003	0.16633966563588004	0.7339857651245554	317.056924188165	95.9029897610909	0	305.078928	84.936747	0	330.0399312	108.8577084	0	30
